gamma_base,alpha,beta_time,mu_log_time,sigma_log_time
0.249963,0.669643,0.886357,5.91595,1.00722
0.254922,0.67466,0.884784,5.92392,1.01574
0.25509,0.692724,0.97379,5.92346,1.00387
0.259412,0.662291,0.983358,5.9238,1.02334
0.272241,0.672097,0.928413,5.91658,1.00497
0.244379,0.690278,0.920668,5.9272,0.997128
0.259146,0.683605,1.01332,5.93224,1.02061
0.263788,0.664409,0.91426,5.93098,1.00963
0.248178,0.689403,0.960426,5.94741,0.998775
0.251726,0.676634,1.01417,5.93433,1.0059
0.25031,0.687271,0.935412,5.91724,1.00967
0.243185,0.697198,0.944577,5.94167,1.01742
0.238135,0.669457,0.916931,5.93441,0.998943
0.251168,0.658135,0.963711,5.93867,1.0099
0.25625,0.674256,0.946796,5.93253,1.01396
0.252367,0.65756,0.976793,5.92379,1.00323
0.256102,0.687365,0.88646,5.9296,1.00502
0.250516,0.662364,0.903622,5.91333,1.01142
0.241394,0.673448,1.04868,5.93023,1.00466
0.273156,0.656009,1.00391,5.92377,1.00802
0.269519,0.665783,0.925672,5.92182,1.01102
0.262142,0.675373,0.927963,5.93259,0.997273
0.251802,0.680341,0.866917,5.93004,1.01004
0.248434,0.673617,0.884036,5.92687,1.00139
0.263358,0.664853,0.912191,5.93928,1.0151
0.253492,0.670168,0.947949,5.92258,1.01
0.256905,0.676135,0.923986,5.94008,1.00841
0.26143,0.681157,1.00287,5.92506,1.0044
0.244385,0.655557,0.918652,5.92645,1.00826
0.25389,0.673482,0.945525,5.92976,1.00693
0.248481,0.671349,0.936628,5.9267,1.00463
0.242437,0.670827,0.977692,5.94012,1.00615
0.259538,0.674395,0.927804,5.92912,1.00332
0.251954,0.660196,0.995215,5.92911,1.01353
0.256105,0.652972,0.948289,5.92732,1.01072
0.255441,0.669295,0.978191,5.93647,1.02067
0.253661,0.654246,0.909272,5.94853,1.02025
0.260547,0.662902,0.874265,5.93109,1.00746
0.254463,0.673514,0.86268,5.92478,1.00409
0.261335,0.667718,0.924686,5.93869,1.0038
0.249663,0.661221,1.02407,5.94097,1.01357
0.256479,0.682394,0.976657,5.92779,0.997062
0.251489,0.68492,0.863093,5.91952,1.01098
0.25684,0.669265,0.887527,5.93616,1.00042
0.257281,0.675234,0.949826,5.9418,1.00446
0.251015,0.668235,0.987423,5.92106,0.997847
0.249944,0.677977,1.04206,5.92863,0.99524
0.261721,0.674451,0.898528,5.93223,1.0084
0.261866,0.680108,0.894277,5.93036,1.01472
0.258257,0.663028,0.902325,5.93449,0.988868
0.258535,0.676912,0.895002,5.91729,1.01958
0.249121,0.664076,0.990732,5.93507,1.01322
0.254183,0.671799,0.969059,5.908,1.00855
0.260396,0.674849,0.922798,5.91304,1.00222
0.256958,0.674882,1.01217,5.92626,1.01128
0.24123,0.677279,0.902547,5.93277,1.00913
0.2407,0.656111,0.84374,5.9498,1.01483
0.251218,0.671149,0.973292,5.94291,0.997414
0.265108,0.669337,1.08748,5.94458,0.997061
0.257527,0.66848,0.934842,5.93429,1.00739
0.260773,0.661581,0.927174,5.90878,1.00851
0.256735,0.662731,0.89085,5.93722,1.00325
0.255412,0.66748,0.913051,5.94522,1.01179
0.259137,0.669296,0.906415,5.93854,1.01057
0.255633,0.686371,0.868344,5.917,1.01793
0.258483,0.664724,0.890697,5.93189,1.01059
0.253424,0.680926,0.871264,5.92441,0.993689
0.263361,0.663349,0.910039,5.93624,1.01726
0.253975,0.669692,0.903776,5.91778,1.01078
0.265073,0.679595,0.890998,5.92846,1.00763
0.256498,0.667953,0.919568,5.92149,1.01238
0.249066,0.667979,0.945771,5.93306,1.00444
0.25621,0.663352,0.92294,5.92968,0.994344
0.26066,0.663577,0.973104,5.94377,0.997505
0.241542,0.67121,0.871153,5.9121,1.00167
0.25633,0.70113,0.791136,5.92045,1.00785
0.259983,0.661175,0.819747,5.92911,0.999766
0.243807,0.66307,0.935266,5.94845,0.99842
0.248613,0.671538,0.955631,5.93165,0.9902
0.252305,0.670214,0.990133,5.93721,0.99872
0.258551,0.681445,0.92865,5.92901,1.00443
0.256709,0.675286,0.900469,5.92345,0.993417
0.254671,0.671571,0.88491,5.93194,1.00523
0.254054,0.677933,1.01282,5.93427,1.00803
0.232671,0.671479,0.830449,5.9189,0.999834
0.257528,0.685423,0.894428,5.92969,1.00689
0.265982,0.667888,0.921789,5.93454,1.02397
0.254384,0.684257,0.998188,5.91422,1.00622
0.245389,0.678292,0.883376,5.92199,1.00778
0.24885,0.666499,0.912725,5.91843,0.996402
0.2663,0.667012,0.918075,5.92358,1.0028
0.241728,0.662572,0.886843,5.90854,1.0085
0.253602,0.665266,0.912811,5.93135,1.00879
0.253553,0.680132,0.926625,5.92697,1.00104
0.260766,0.661544,0.866104,5.92293,1.01387
0.254748,0.656065,0.966342,5.92942,1.01906
0.237636,0.671934,0.847092,5.92253,1.02144
0.254582,0.66197,0.872782,5.93785,0.995365
0.249645,0.671906,0.961761,5.9395,1.00731
0.250325,0.653478,0.981187,5.93118,1.01077
0.252243,0.666569,0.832628,5.94345,1.00085
0.255414,0.664215,1.02242,5.95551,1.00557
0.251007,0.66123,0.778732,5.92858,1.02058
0.257735,0.680898,0.95287,5.92575,1.0134
0.255457,0.675872,0.904812,5.94254,1.01533
0.25646,0.670033,0.928811,5.92513,0.998593
0.254247,0.664581,0.958911,5.93145,1.0169
0.264843,0.67958,0.921434,5.94758,1.01815
0.256518,0.680762,0.933775,5.92057,1.01374
0.256479,0.654865,0.986449,5.9227,0.999183
0.255714,0.666957,0.870254,5.93902,0.993906
0.255257,0.668614,0.899585,5.89893,0.994612
0.2459,0.675093,1.00486,5.93076,1.00603
0.260023,0.66461,0.928173,5.92801,0.999927
0.25759,0.663791,1.00096,5.92463,1.00491
0.253697,0.66778,0.965792,5.91759,1.01254
0.261152,0.668388,0.916708,5.91421,1.00101
0.251627,0.680971,0.925016,5.91826,1.00606
0.254036,0.675687,0.898915,5.93282,1.00337
0.248282,0.678188,0.932258,5.91188,1.01451
0.250692,0.691634,0.885994,5.92072,1.00864
0.258711,0.695204,1.0147,5.91724,1.01312
0.262272,0.665239,0.912606,5.93435,1.00124
0.245619,0.666481,1.01851,5.9103,0.99412
0.259506,0.677705,1.06061,5.91444,1.02218
0.259489,0.673704,0.870152,5.92495,1.01356
0.254277,0.680849,0.942204,5.95373,1.00066
0.255538,0.685991,1.02021,5.92741,0.998371
0.263659,0.660857,0.998141,5.90912,1.01251
0.260606,0.686486,0.987319,5.93365,1.00813
0.253535,0.667933,0.935429,5.91215,0.991283
0.270776,0.67144,0.91991,5.93288,1.00706
0.258921,0.672601,0.946137,5.9469,1.01153
0.261916,0.680797,0.863783,5.91207,1.02379
0.244688,0.679651,0.911484,5.91893,1.01889
0.250019,0.675346,0.945177,5.92717,0.99504
0.253343,0.673859,1.00313,5.92063,1.01934
0.252589,0.677188,1.01496,5.92999,1.01885
0.267654,0.67752,0.910198,5.90999,1.00141
0.254328,0.671592,0.903345,5.92408,0.992924
0.26194,0.669589,0.972453,5.93886,1.00038
0.251549,0.675266,1.0243,5.9465,0.990434
0.244065,0.669248,0.946659,5.91931,1.01043
0.266342,0.683858,1.02513,5.93649,1.01165
0.265677,0.670264,0.836275,5.92372,1.00569
0.257413,0.659647,0.904936,5.91179,1.00552
0.258913,0.669259,0.935711,5.9254,1.01455
0.24894,0.656957,0.901277,5.92144,0.999339
0.252476,0.68195,0.956299,5.93326,0.998251
0.26142,0.680858,0.927302,5.92256,0.994674
0.255318,0.677219,0.941374,5.91875,1.00687
0.258069,0.6661,0.919686,5.92566,1.00864
0.265691,0.668062,0.931494,5.94092,1.00903
0.260308,0.677208,0.924636,5.92197,1.00114
0.258061,0.672935,0.883586,5.91581,1.00106
0.250642,0.668828,0.947704,5.9265,0.998681
0.263216,0.660928,0.971998,5.92885,0.996427
0.269276,0.666306,0.883896,5.93516,1.00548
0.256131,0.680426,0.997103,5.92898,0.997839
0.263714,0.659621,1.02778,5.94941,0.988229
0.261852,0.663904,0.886092,5.9206,0.998423
0.243633,0.666125,0.883875,5.92451,1.0079
0.256832,0.66941,0.933148,5.95421,0.993923
0.262908,0.665509,0.970781,5.89932,1.0101
0.246467,0.659364,1.02104,5.92597,0.99599
0.253012,0.67063,0.876804,5.91624,0.998536
0.259511,0.66862,0.906398,5.91316,1.00063
0.262142,0.673997,0.868311,5.93762,0.999746
0.243521,0.683716,0.964912,5.9366,0.99952
0.252188,0.672234,0.930588,5.92286,1.01422
0.25423,0.662493,0.951065,5.92183,1.0024
0.264655,0.685948,0.960042,5.90457,0.999806
0.263481,0.666367,0.894359,5.91754,0.993446
0.254833,0.673569,0.997529,5.93097,1.0001
0.247726,0.659612,0.937081,5.92193,1.00553
0.25786,0.681574,0.98441,5.94582,1.00614
0.262342,0.671262,0.862877,5.93251,1.01138
0.25909,0.683949,0.886202,5.91384,0.994259
0.249435,0.675404,0.964355,5.9285,1.00061
0.263681,0.674461,0.943235,5.91596,1.01073
0.248104,0.664521,1.01523,5.91268,0.996492
0.247168,0.659292,0.937789,5.93409,1.01492
0.256037,0.660244,1.06693,5.91644,0.998492
0.255746,0.649709,0.91151,5.91351,1.00205
0.252083,0.65586,0.988466,5.91568,1.01096
0.264797,0.662969,0.918048,5.91623,0.995722
0.274998,0.664783,1.00261,5.9367,1.01
0.252483,0.682542,0.976735,5.92883,0.999913
0.269378,0.678227,0.996425,5.94144,0.998987
0.264304,0.675617,0.934232,5.90445,1.00605
0.256314,0.671204,0.930541,5.93156,1.01278
0.250698,0.662359,0.883836,5.90602,0.990727
0.257953,0.680823,0.924061,5.91467,1.00723
0.250975,0.655756,0.864048,5.90691,1.01163
0.255763,0.68888,0.925737,5.92429,1.00803
0.256063,0.673173,0.950753,5.93646,1.00232
0.254016,0.656197,0.997147,5.92911,1.01983
0.257119,0.664089,0.94524,5.94954,1.00716
0.247468,0.675894,0.996531,5.9305,1.00099
0.259172,0.666221,0.852326,5.91967,1.00851
0.24305,0.668034,0.936642,5.92152,0.998628
0.259562,0.680441,0.860768,5.91222,1.01059
0.256457,0.666399,0.883801,5.91725,1.0116
0.248198,0.671379,0.962896,5.93374,1.00571
0.253485,0.664468,0.982412,5.92003,1.01785
0.252778,0.664369,0.892967,5.9214,0.998282
0.256267,0.666954,0.943514,5.94646,1.00732
0.249274,0.669885,0.907364,5.93049,0.998029
0.263227,0.67203,0.847772,5.92398,1.00214
0.268169,0.674625,0.914098,5.93445,1.00774
0.265521,0.678324,0.973007,5.93171,0.999508
0.246936,0.679674,0.980913,5.92416,1.00509
0.255538,0.684481,0.929592,5.92206,1.00346
0.261307,0.667396,0.980492,5.9055,0.994811
0.262311,0.670476,0.90865,5.91713,1.01172
0.263259,0.684036,0.92717,5.92978,0.991855
0.261402,0.669403,0.933921,5.93655,0.999426
0.258819,0.691689,1.01524,5.93378,0.995548
0.248749,0.668949,0.884852,5.93636,1.00894
0.256981,0.671975,0.957817,5.92714,1.00185
0.252346,0.66394,0.903372,5.93516,1.00512
0.260487,0.68839,0.934186,5.91556,1.01028
0.23905,0.679402,0.877266,5.9359,1.00503
0.253055,0.682256,0.876908,5.90881,1.00731
0.245655,0.668894,0.915901,5.91617,1.02164
0.243771,0.671381,0.921911,5.91975,1.00932
0.250704,0.671261,0.856494,5.92273,1.00235
0.24812,0.667723,0.920757,5.93693,1.01275
0.265022,0.690861,0.803489,5.92143,1.00169
0.256979,0.682241,0.949282,5.93591,0.996569
0.253434,0.670898,0.880585,5.93367,1.01143
0.253991,0.67224,0.93244,5.93776,1.01132
0.262222,0.666395,0.891175,5.92161,1.00004
0.257359,0.674374,0.948764,5.92427,1.00963
0.252504,0.675033,0.853722,5.91749,1.00608
0.248189,0.663981,0.919913,5.94157,1.00125
0.267875,0.672792,0.949971,5.91924,1.01492
0.253813,0.672977,0.926089,5.93636,1.00567
0.251884,0.665351,0.885541,5.93244,1.01135
0.254656,0.659155,0.928283,5.92921,1.00319
0.25632,0.661185,0.949602,5.92863,1.00807
0.252558,0.678337,0.860428,5.92018,0.99178
0.265085,0.669918,0.919317,5.92784,1.00511
0.259737,0.671216,0.91201,5.94283,1.00125
0.261313,0.664519,0.945725,5.93433,1.00079
0.257158,0.680004,1.01778,5.91601,1.00676
0.254442,0.676222,1.0559,5.91309,0.996687
0.260708,0.671752,0.922159,5.93486,1.00177
0.24238,0.675739,0.938073,5.92965,0.999945
0.257179,0.671468,0.90344,5.92903,1.0123
0.260051,0.693108,0.911799,5.91678,1.00251
0.261529,0.682128,0.888185,5.92343,1.01232
0.251501,0.665588,0.82796,5.92661,0.989971
0.276767,0.680328,0.951087,5.93746,1.01569
0.268988,0.664716,0.929686,5.92799,1.00827
0.254441,0.674314,1.00041,5.92416,1.0085
0.263141,0.666656,0.973345,5.95367,1.01987
0.25619,0.676242,0.981101,5.9231,1.0112
0.258618,0.661459,0.896059,5.91383,1.00965
0.255942,0.653309,0.960144,5.92413,1.01043
0.257724,0.687396,0.90729,5.93361,0.998193
0.25386,0.656689,0.97928,5.93121,0.999029
0.253774,0.675017,0.911103,5.90712,0.998931
0.242363,0.689152,0.977072,5.91827,1.00387
0.257293,0.662387,0.868601,5.92013,0.989687
0.25452,0.667665,0.94728,5.94434,1.00483
0.25527,0.666111,1.09383,5.93647,1.00032
0.260429,0.678712,0.941295,5.93116,1.01039
0.248832,0.666888,0.889559,5.89714,1.00734
0.262769,0.664567,0.953702,5.9345,1.00097
0.255895,0.677333,0.972512,5.93098,1.00301
0.255761,0.673464,0.872515,5.91514,1.0084
0.253652,0.659999,0.82973,5.92557,1.01271
0.247319,0.690623,0.88772,5.92724,1.01078
0.251146,0.688525,0.928001,5.91562,1.0059
0.2386,0.660616,0.936309,5.91541,1.0004
0.256429,0.681678,0.956961,5.9159,1.01068
0.263858,0.668187,0.986041,5.92461,1.0008
0.261073,0.671611,0.989776,5.91598,0.990773
0.261534,0.683867,0.945274,5.93153,1.00148
0.249003,0.659085,0.980676,5.93731,0.999624
0.253385,0.667625,0.799247,5.9322,1.00285
0.250703,0.668448,0.931367,5.93745,1.00376
0.25816,0.692117,1.05423,5.95009,1.01736
0.260183,0.656971,0.95009,5.93622,1.0113
0.232024,0.664596,0.951931,5.92527,1.00982
0.25348,0.678605,0.884337,5.93046,1.00859
0.258532,0.668834,0.979667,5.9259,0.997852
0.24669,0.657053,0.898183,5.90549,1.0029
0.252956,0.681845,1.00415,5.94607,1.01168
0.257291,0.67526,0.944099,5.94256,1.01116
0.254935,0.654351,0.853132,5.91511,1.00914
0.255553,0.660445,0.967383,5.93455,1.00877
0.247179,0.647379,0.919126,5.91936,0.999512
0.257381,0.669197,0.962481,5.94141,1.01071
0.254256,0.669695,1.00432,5.94003,1.00616
0.25805,0.684908,0.939427,5.90359,0.988465
0.241672,0.672923,0.903593,5.93637,0.998506
0.266872,0.668963,0.877658,5.9256,1.00879
0.254683,0.669634,0.855288,5.94768,1.00127
0.260704,0.669456,0.967752,5.93409,1.00813
0.260861,0.679813,0.985294,5.90766,1.00651
0.245415,0.661521,0.975049,5.92253,0.998693
0.242557,0.67739,0.866783,5.93018,0.993196
0.261224,0.681454,0.950847,5.93939,0.997578
0.260128,0.672336,0.910085,5.92877,1.00732
0.249359,0.664604,0.964615,5.94682,1.01149
0.24351,0.665094,0.815185,5.94193,1.00617
0.255811,0.675935,1.03392,5.92395,0.990749
0.26211,0.671616,1.017,5.92242,1.00342
0.263792,0.676991,0.91927,5.94198,1.00806
0.256445,0.67436,0.90697,5.92837,0.993481
0.247313,0.679394,0.89539,5.91814,1.00433
0.255058,0.678185,0.880293,5.93786,1.01432
0.254101,0.675936,1.01819,5.93247,1.00347
0.26374,0.66492,0.921225,5.9097,1.01352
0.251942,0.656617,0.837883,5.94962,1.00692
0.258753,0.681936,0.980768,5.93034,1.01421
0.247834,0.653215,0.965839,5.92991,1.01899
0.241229,0.685184,0.939033,5.94087,0.997245
0.261389,0.683026,0.862696,5.92557,1.00769
0.251381,0.665319,0.926753,5.8992,0.99719
0.265525,0.677941,0.872344,5.94399,1.00833
0.255898,0.686644,0.963708,5.94364,1.00289
0.245109,0.675291,0.877437,5.93555,1.01862
0.257205,0.662666,0.932094,5.93509,1.00089
0.252052,0.681373,0.98536,5.9197,1.00228
