i,mean,sd,q05,q50,q95,neff,rhat
6080,-0.312517,0.785027,-1.91013,-0.00961032,0.69919,4.39773,1.10726
6081,-0.250926,0.803339,-1.08244,-0.646059,1.44091,2.75548,1.19038
6082,-0.650548,0.729559,-1.41783,-0.990019,0.811062,3.15539,1.16627
6083,0.611331,0.791779,-0.997644,1.04899,1.44205,2.27311,1.25706
6084,0.230081,0.546709,-0.51728,0.0997562,1.26466,15.1108,1.0379
6085,0.807714,1.07379,-1.37783,1.57551,1.57574,1.52796,1.54452
6086,-0.242657,0.818338,-0.99128,-0.715142,1.39547,2.11002,1.2886
6087,0.22988,0.742749,-1.24714,0.3132,1.57731,824.371,1.00514
6088,0.22605,1.13776,-2.09042,1.01025,1.0624,1.62696,1.48255
6089,-0.14521,0.770522,-1.2485,-0.43595,1.36943,4.73495,1.10175
6090,1.05761,1.41512,-1.32573,2.3283,2.32872,1.13687,2.56336
6091,-0.626127,0.86602,-1.22533,-1.2248,1.19954,1.60644,1.48669
6092,0.131243,0.790069,-1.3782,0.218683,1.5618,482.96,1.01226
6093,-0.547258,0.820961,-1.68059,-0.890404,1.15071,3.99965,1.12894
6094,0.0675464,0.669702,-1.09578,-0.00931339,1.35227,1204.8,1.00602
6095,0.322024,0.675869,-0.936273,0.492445,1.39194,13.433,1.0428
6096,0.610453,0.803259,-1.01788,1.03336,1.39045,2.51104,1.23033
6097,0.235999,0.669131,-0.912793,0.298414,1.40232,794.833,1.00364
6098,0.426804,0.744068,-1.07766,0.609274,1.49538,13.9629,1.04306
6099,-0.302463,0.751831,-1.71681,-0.347437,1.20431,955.551,1.0029
6100,0.469697,0.79568,-1.245,0.849323,1.42428,2.9914,1.17683
6101,0.723773,1.08885,-1.37955,1.57775,1.57794,1.34807,1.76951
6102,0.392644,0.775508,-1.24284,0.624404,1.45443,8.98491,1.06194
6103,0.73988,0.976729,-1.18001,1.40418,1.40454,1.65559,1.46468
6104,-0.223113,0.655508,-1.48292,-0.144496,0.964389,620.769,1.00642
6105,-0.183635,0.801333,-1.81358,0.0187284,1.00578,24.5413,1.04284
6106,-0.376326,0.969557,-1.0698,-1.06949,1.57953,1.51716,1.54395
6107,0.867542,1.00753,-1.11485,1.64342,1.64361,1.39139,1.71257
6108,0.432596,0.800502,-1.13525,0.977706,0.978198,1.65013,1.46482
6109,1.20157,1.16818,-0.995572,2.14362,2.14386,1.30311,1.86622
6110,0.23965,0.632643,-0.739204,0.084557,1.53164,16.3682,1.03839
6111,0.380555,0.711217,-1.13721,0.696414,1.2317,3.3276,1.1488
6112,-0.968321,1.16901,-1.93969,-1.93925,1.24374,1.2487,1.99394
6113,-0.184233,0.785912,-1.54711,-0.262884,1.24831,862.579,1.00516
6114,0.304123,0.710815,-1.08104,0.553729,1.29134,5.59666,1.08634
6115,0.105768,0.833881,-1.72802,0.431433,1.24122,4.58748,1.11111
6116,0.00343138,0.723851,-1.43808,0.0278862,1.30944,1375.46,0.997554
6117,0.000813689,0.630137,-0.943083,-0.215233,1.24919,5.92664,1.08178
6118,0.789879,0.827873,-1.00206,1.32879,1.32931,1.74054,1.4041
6119,-0.226736,0.831901,-1.33651,-0.555494,1.53043,4.62697,1.11312
6120,0.11634,0.680169,-1.19033,0.370212,0.959872,4.67194,1.09917
6121,-1.02241,1.12314,-1.80859,-1.80835,1.22267,1.60221,1.50737
6122,0.834754,0.958188,-1.01171,1.50955,1.5099,1.56391,1.51715
6123,-0.166179,0.719733,-0.966518,-0.512722,1.25845,2.93898,1.18322
6124,-0.9575,0.993459,-1.67507,-1.67489,1.05615,1.51057,1.56385
6125,-5.07307e-05,0.706421,-1.4649,0.19106,1.06969,10.8335,1.05095
6126,-0.855679,0.718827,-1.89836,-1.07337,0.508195,8.15615,1.06204
6127,-0.239333,0.741547,-1.33912,-0.362315,1.12305,64.7869,1.01775
6128,0.284207,0.715763,-1.10365,0.461188,1.43769,12.6164,1.04009
6129,0.6787,0.812517,-0.989405,1.17194,1.3441,1.96783,1.33
6130,-0.869674,1.14191,-1.80187,-1.80166,1.28548,1.27855,1.91174
6131,-0.850393,0.973766,-1.66029,-1.46754,1.14313,1.85667,1.37311
6132,0.679339,0.996245,-1.28811,1.36522,1.36561,1.61408,1.48526
6133,-0.192004,0.845055,-0.74007,-0.730827,1.48417,1.83215,1.3886
6134,-0.51321,0.65819,-1.40753,-0.766201,0.794916,4.78894,1.1071
6135,0.771062,0.911254,-1.17179,1.38268,1.46076,1.6807,1.44355
6136,-0.386904,0.861058,-1.02137,-0.930357,1.39631,1.82778,1.36875
6137,0.223438,0.81163,-1.35905,0.657223,0.927589,2.41012,1.23603
6138,0.202996,0.650392,-0.988746,0.226383,1.34916,1070.89,0.997539
6139,0.963055,1.01797,-1.12294,1.70715,1.70747,1.49512,1.59637
6140,1.68224,2.05864,-1.69357,3.57428,3.57465,1.10507,2.87958
6141,-0.168153,0.696863,-1.58301,-0.0435986,1.03046,38.0009,1.01863
6142,0.859485,0.781445,-0.794605,1.28784,1.66153,2.31614,1.25069
6143,-0.219811,0.689137,-1.14768,-0.473489,1.17385,5.39776,1.09747
6144,0.156351,0.714862,-0.98654,0.0199445,1.52192,57.1173,1.02179
6145,-0.654312,0.831444,-1.55868,-1.1013,1.07315,2.4019,1.23832
6146,0.212796,0.704444,-1.23016,0.615405,0.863305,2.24524,1.2809
6147,0.115368,0.647064,-1.18433,0.335457,1.08313,6.35355,1.08429
6148,-0.18385,0.739079,-1.60946,-0.131734,0.958281,872.86,1.00006
6149,-0.961782,1.32096,-2.13863,-1.96824,1.32129,1.14869,2.47932
6150,0.14519,0.774001,-1.2023,0.163535,1.4391,1666.89,0.997205
6151,1.09306,1.5578,-1.71734,2.42435,2.42465,1.20452,2.14859
6152,0.31667,0.654646,-1.09482,0.50015,1.29357,10.0456,1.05249
6153,0.930873,1.02016,-1.02886,1.68336,1.68394,1.47492,1.60869
6154,0.0638614,0.652153,-0.777988,-0.151646,1.37946,6.4189,1.07673
6155,-0.644836,0.857964,-1.29043,-1.17369,1.1479,1.93158,1.34493
6156,0.00229821,0.745811,-1.54105,0.204614,0.989599,10.4078,1.04841
6157,-0.333939,0.842511,-1.17835,-0.803369,1.39749,2.23409,1.26159
6158,1.04524,0.953678,-0.783143,1.8056,1.80598,1.31689,1.82147
6159,-0.710455,1.21654,-1.75135,-1.75112,1.41842,1.21281,2.15275
6160,0.668464,0.839048,-1.01644,1.14106,1.49751,2.21204,1.27037
6161,0.467173,0.764332,-1.00115,0.839466,1.30928,2.84112,1.18693
6162,-0.0331929,0.719623,-1.11246,-0.164351,1.27804,92.6306,1.01937
6163,-0.274876,0.819852,-1.24057,-0.685205,1.42774,2.7033,1.19886
6164,-0.10712,0.748699,-1.27934,-0.302411,1.35349,10.2361,1.04803
6165,-0.768728,0.74453,-1.30617,-1.23227,0.787609,1.87285,1.35451
6166,0.0314581,0.780759,-1.20245,-0.0104433,1.20695,1121.61,0.998864
6167,-0.8709,1.17603,-1.85785,-1.8572,1.19349,1.23419,2.04093
6168,0.974271,1.13519,-1.27093,1.88315,1.88349,1.30884,1.83745
6169,-0.504831,0.799642,-1.66586,-0.685666,1.06154,19.8557,1.03199
6170,0.481358,0.665236,-0.872194,0.657788,1.5628,11.346,1.04601
6171,-0.189135,0.686344,-1.05288,-0.476772,1.19102,4.13166,1.13217
6172,-0.671414,0.819354,-1.23039,-1.23018,0.887103,1.64584,1.46784
6173,0.330741,0.642447,-0.994347,0.56637,1.03432,4.95551,1.09559
6174,0.0222128,0.939495,-1.90026,0.647985,0.703652,1.69163,1.43322
6175,0.0388994,0.79592,-1.23665,-0.0759836,1.42202,264.572,1.01079
6176,-0.954774,0.962319,-1.61594,-1.61531,0.998521,1.61515,1.47572
6177,0.436634,0.907763,-1.35451,1.02388,1.11332,1.78654,1.39865
6178,0.031396,0.638262,-0.807542,-0.1903,1.35757,5.96638,1.08558
6179,0.535092,0.836985,-1.25026,0.956601,1.41395,2.70552,1.20536
6180,-0.099708,0.764739,-1.16572,-0.308623,1.41939,12.1945,1.0498
6181,0.251284,0.763425,-1.23705,0.330759,1.51751,580.203,1.00392
6182,-0.936301,1.00262,-1.66191,-1.66171,1.04257,1.50092,1.56711
6183,-0.0839847,0.676173,-1.25346,-0.0707542,1.05151,1220.98,0.999101
6184,-1.20691,1.47055,-2.52664,-2.32512,1.34067,1.13833,2.55493
6185,-0.133002,0.631771,-1.47144,-0.00050235,0.92017,25.2272,1.02682
6186,-0.179309,0.783064,-1.53571,-0.296663,1.30403,369.192,1.01184
6187,-0.277738,0.724104,-1.05596,-0.645472,1.15647,2.67258,1.20672
6188,-0.136552,0.767212,-1.6956,-0.0144617,1.09231,231.691,1.01417
6189,0.0125069,0.699714,-1.37365,0.0894848,1.12875,518.77,1.00496
6190,0.272265,0.712342,-1.16856,0.481977,1.24282,9.38401,1.06085
6191,1.48312,1.55383,-1.19249,2.89529,2.89559,1.12097,2.71126
6192,0.0249454,0.712745,-1.51739,0.365615,0.836931,2.93125,1.17769
6193,0.063777,0.778211,-1.43243,0.0271571,1.60849,1060.8,0.999005
6194,0.157805,0.798356,-1.50972,0.545121,0.942487,2.9002,1.18438
6195,0.330449,0.706731,-1.00286,0.483174,1.2581,19.6693,1.03149
6196,0.511674,0.948111,-1.48277,1.18989,1.19006,1.53636,1.54509
6197,-0.6105,0.993748,-1.38928,-1.38913,1.26029,1.34413,1.76344
6198,-0.364928,0.912486,-1.18376,-0.880146,1.60086,2.24706,1.2722
6199,0.633699,1.08223,-1.4443,1.46726,1.46745,1.38903,1.7134
6200,0.291671,0.842787,-1.40992,0.750812,1.05284,2.38817,1.24832
6201,0.412843,0.708993,-1.0609,0.647176,1.32621,6.9377,1.07522
6202,0.226571,0.788292,-1.49411,0.590616,1.13418,3.15435,1.16589
6203,-0.628301,1.03566,-1.37222,-1.37197,1.32567,1.52616,1.5523
6204,-0.0410662,0.760278,-1.64646,0.267089,0.930583,4.10493,1.11993
6205,-0.542124,1.01222,-1.44179,-1.12935,1.60305,2.10868,1.29224
6206,-0.401939,0.812489,-1.2009,-0.871246,1.25267,2.13178,1.28801
6207,0.107183,0.811375,-1.59243,0.450578,1.13543,4.11705,1.13271
6208,-0.899221,0.944994,-1.57609,-1.51256,1.06646,1.74177,1.40155
6209,-0.487284,0.911912,-1.13649,-1.13609,1.40467,1.54042,1.53564
6210,-0.0299986,0.687906,-1.17747,-0.176624,1.34044,22.9147,1.02798
6211,-0.647934,1.01829,-1.46133,-1.46099,1.34686,1.31622,1.82711
6212,0.148989,0.628972,-0.987798,0.156625,1.25581,1458.53,0.99678
6213,0.321154,0.941052,-1.58876,0.851843,1.31652,2.20007,1.27041
6214,0.800772,0.825043,-0.918667,1.2507,1.66919,2.30853,1.2499
6215,0.793815,0.982341,-1.1652,1.46345,1.46418,1.64882,1.46554
6216,-0.479557,0.929388,-1.10835,-1.10241,1.36116,1.68089,1.44145
6217,0.922331,1.29638,-1.54989,1.95049,1.95086,1.32495,1.80299
6218,0.277716,0.94303,-1.58007,0.745888,1.37857,2.73494,1.19491
6219,0.540031,1.08291,-1.61808,1.35487,1.3554,1.41989,1.65232
6220,-0.083121,0.65192,-0.908299,-0.27854,1.22626,8.49864,1.06034
6221,-0.80981,0.831099,-1.45313,-1.3368,0.83859,1.83985,1.37873
6222,-0.28224,0.706912,-1.22345,-0.551167,1.13143,5.20193,1.10674
6223,-0.0393288,0.631004,-1.2147,-0.00926052,1.04999,1201.2,0.998827
6224,-0.10563,0.640511,-0.861811,-0.295905,1.21702,8.31732,1.05915
6225,-0.281899,0.699446,-1.43367,-0.392252,1.11978,160.206,1.0136
6226,1.1684,1.14119,-0.933499,2.10723,2.10767,1.26386,1.94514
6227,-0.0822455,0.71456,-1.19823,-0.234834,1.33704,29.6544,1.02838
6228,0.114255,0.758593,-0.9503,0.000831024,1.49992,928.399,1.01182
6229,-1.26913,1.57761,-2.65783,-2.51903,1.41407,1.16548,2.36322
6230,-1.0562,1.35722,-2.23782,-2.2376,1.27439,1.17866,2.27422
6231,-1.25523,1.31806,-2.37205,-2.37173,1.19362,1.21915,2.09666
6232,-0.0981524,0.726951,-1.45675,-0.172599,1.34345,788.362,1.00772
6233,-0.267874,0.802001,-1.82503,-0.205154,1.1689,874.421,1.00076
6234,0.770375,0.947238,-1.04099,1.428,1.42831,1.58827,1.49566
6235,-0.346725,0.858889,-1.27694,-0.795236,1.43464,2.49561,1.22141
6236,-0.620934,1.02717,-1.32292,-1.30279,1.4728,1.69685,1.43151
6237,0.569245,0.700746,-0.854362,0.953564,1.23468,2.2971,1.25255
6238,0.501159,0.744801,-0.950198,0.851837,1.24745,3.10825,1.17181
6239,0.309814,1.17595,-2.08303,1.17081,1.17124,1.47838,1.5918
6240,0.114058,0.673696,-0.913292,-0.062192,1.45693,12.2763,1.04614
6241,0.494213,1.0613,-1.54601,1.27675,1.27692,1.45933,1.60582
6242,0.0957741,0.842306,-1.6513,0.519137,0.996161,2.65916,1.20291
6243,0.635944,0.718277,-0.821418,0.971312,1.4673,3.14365,1.16776
6244,-0.772678,0.854415,-1.47213,-1.27378,0.992362,2.09245,1.30724
6245,0.437369,1.14509,-1.77827,1.26624,1.2665,1.49881,1.5676
6246,0.831562,0.807607,-0.759297,1.30544,1.44175,2.06358,1.30038
6247,-0.323701,0.709948,-1.37839,-0.553741,1.03423,7.14864,1.0727
6248,-0.0127904,0.717441,-1.09442,-0.179681,1.42028,18.668,1.03512
6249,0.756029,0.939339,-1.07807,1.32931,1.51867,1.94176,1.33532
6250,0.00445985,0.729982,-0.988134,-0.233394,1.4926,6.24503,1.07675
6251,0.391785,0.85385,-1.29241,0.956024,1.01302,1.71935,1.4225
6252,-0.0849516,0.656103,-1.32151,-0.0442348,1.11242,1248.75,0.999344
6253,-0.138259,0.751956,-1.33586,-0.279466,1.19733,64.7991,1.02103
6254,0.760328,0.706005,-0.61735,1.18603,1.34734,2.00391,1.32372
6255,-0.236386,0.750224,-1.72516,-0.114974,0.993521,175.845,1.01454
6256,-0.16163,0.72149,-0.917092,-0.523987,1.35616,2.70326,1.20098
6257,0.690879,1.18921,-1.40271,1.6519,1.65241,1.30302,1.87328
6258,-0.193289,0.75585,-1.59363,-0.167055,1.07899,720.16,1.00036
6259,-0.154981,0.724068,-0.882206,-0.493369,1.349,3.08358,1.17377
6260,0.375616,0.622469,-0.733597,0.44546,1.40407,853.965,1.00554
6261,-0.200615,0.826616,-1.26,-0.557065,1.52221,3.58813,1.13942
6262,0.383851,0.673468,-1.04882,0.714831,1.2092,2.77212,1.19007
6263,0.746835,0.890175,-1.04245,1.40312,1.40345,1.46831,1.6059
6264,-0.478097,0.878773,-1.17854,-1.05292,1.27756,1.7401,1.41094
6265,0.10889,0.710878,-0.993078,0.0347411,1.56682,916.123,1.00411
6266,0.0912243,0.724812,-1.24901,0.157791,1.2732,1471.41,1.0029
6267,-0.0118257,0.695738,-1.45585,0.223497,0.903094,6.43822,1.07954
6268,-0.278102,0.642814,-1.59185,-0.0467429,0.640013,5.18547,1.09533
6269,0.120644,0.853784,-1.49643,0.566462,0.887508,2.48801,1.22186
6270,-0.407559,0.817989,-1.15329,-0.876051,1.27842,2.20742,1.28272
6271,-0.250148,0.712266,-1.52491,-0.215311,1.02907,838.702,1.00362
6272,0.0971593,0.819178,-1.58973,0.437551,1.11761,4.03874,1.12741
6273,-0.127617,0.831116,-1.54017,-0.093088,1.30067,1537.11,0.998126
6274,-0.124975,0.732914,-1.14757,-0.344615,1.33812,7.94813,1.06091
6275,-0.181253,0.810925,-0.990859,-0.628962,1.50589,2.39281,1.25525
6276,-0.157646,0.707514,-1.51494,-0.109308,1.10866,1666.89,0.999782
6277,-1.50698,1.218,-2.48653,-2.48624,0.737821,1.30568,1.85383
6278,0.373651,0.704634,-1.07387,0.664254,1.22439,3.92323,1.12495
6279,-0.240161,0.743343,-1.21297,-0.510564,1.25921,4.95081,1.09563
6280,0.387429,0.675862,-1.012,0.665476,1.21734,3.99869,1.12429
6281,-0.192268,0.660336,-1.50195,-0.0443904,0.779188,20.3449,1.03145
6282,0.302151,0.730814,-1.23073,0.505015,1.36433,9.29439,1.05186
6283,-0.135873,0.756518,-1.13947,-0.383425,1.37644,6.62075,1.07452
6284,-0.753348,1.12515,-1.63906,-1.63877,1.37141,1.33639,1.77904
6285,0.537975,0.768369,-1.0725,0.918896,1.36274,2.7557,1.19488
6286,0.840371,1.26871,-1.63024,1.80582,1.80608,1.39859,1.6803
6287,0.618128,0.809955,-1.14973,0.931137,1.67331,4.32394,1.10942
6288,-0.627272,1.05275,-1.44482,-1.44459,1.47268,1.36532,1.73597
6289,0.156652,0.65882,-1.08356,0.147581,1.38765,997.952,0.997178
6290,-0.191343,0.662288,-1.48757,-0.0745991,0.828876,448.396,1.01776
6291,-0.422775,0.742674,-1.60174,-0.578903,1.14672,21.0788,1.02719
6292,-0.0599013,0.814408,-1.67492,0.154666,1.20689,16.7939,1.04958
6293,-0.077339,0.655032,-1.01607,-0.262511,1.25089,9.58132,1.05339
6294,0.216315,0.711571,-0.999655,0.140161,1.6409,810.009,1.0048
6295,0.688122,0.826055,-1.04268,1.26065,1.2611,1.60124,1.49179
6296,-0.597376,0.828916,-1.56845,-0.980114,1.21798,3.16354,1.16393
6297,-0.21452,0.675668,-1.17321,-0.470549,1.19223,4.65357,1.10475
6298,0.239387,0.737548,-1.13863,0.33402,1.47615,395.609,1.01045
6299,0.429961,0.743108,-1.03849,0.676935,1.44991,7.27501,1.0763
6300,-0.0367806,0.747111,-0.932325,-0.372272,1.47567,3.39767,1.15267
6301,0.0599103,0.638463,-0.920022,-0.0205381,1.17735,626.686,1.00739
6302,0.0231964,0.697106,-1.17787,0.0164671,1.18152,1035.54,0.99688
6303,0.302268,0.920215,-1.5429,0.858994,1.1568,1.97073,1.32691
6304,-0.274387,0.667199,-1.44196,-0.297714,1.06499,1065.82,0.997541
6305,-0.596228,0.843441,-1.38784,-1.07966,1.10709,2.18495,1.28221
6306,-0.8552,0.681903,-1.9558,-0.9975,0.62509,31.3553,1.0266
6307,-0.375414,0.666592,-1.59957,-0.385173,0.824351,977.681,0.996812
6308,0.0915053,0.75839,-1.38212,0.385363,1.10793,4.5834,1.1111
6309,-0.201718,0.574772,-1.33052,-0.152009,0.828847,953.983,1.00615
6310,-1.56378,1.40645,-2.8111,-2.81091,0.83785,1.15552,2.43148
6311,1.25726,1.33694,-1.14094,2.38734,2.3876,1.22649,2.08125
6312,0.184819,0.667012,-0.915021,0.121983,1.3994,948.988,1.00329
6313,-0.503157,0.711786,-1.65128,-0.625541,0.915892,73.2168,1.01777
6314,0.44956,0.753005,-1.01289,0.705992,1.43576,6.09939,1.08065
6315,-0.697868,1.07516,-1.49154,-1.49118,1.35486,1.46211,1.609
6316,-1.15222,1.45211,-2.42081,-2.42047,1.46743,1.17496,2.30122
6317,0.255409,0.741347,-1.23325,0.445094,1.35473,20.2971,1.04224
6318,-0.63968,0.735827,-1.37211,-1.02931,0.952044,2.4552,1.23097
6319,0.710695,0.95928,-1.27812,1.33787,1.48122,1.75381,1.40963
6320,-0.0731446,0.604748,-1.02509,-0.21053,1.06362,23.6717,1.0328
6321,-0.316377,0.716467,-1.3768,-0.517455,1.21039,9.33079,1.05303
6322,-0.305035,0.801091,-1.13769,-0.736005,1.35024,2.42262,1.23871
6323,0.0239204,0.723239,-1.28217,0.0305529,1.44124,1126.92,0.996889
6324,1.0271,1.41429,-1.52139,2.20682,2.20713,1.25016,2.01138
6325,1.16156,1.5676,-1.46544,2.57133,2.5716,1.13438,2.58009
6326,1.05782,0.843042,-0.690963,1.64542,1.64562,1.59474,1.49994
6327,0.826157,1.19614,-1.29553,1.82323,1.82353,1.24429,2.00859
6328,0.0326257,0.686688,-1.11887,-0.0731573,1.36921,251.407,1.01293
6329,-0.75251,1.08641,-1.61904,-1.61875,1.2563,1.32271,1.82446
6330,-0.529249,0.848086,-1.40599,-0.966157,1.42375,2.54671,1.21721
6331,-0.523146,0.922692,-1.20224,-1.20185,1.24588,1.47675,1.60702
6332,-0.234003,0.852871,-0.816618,-0.816021,1.46775,1.65229,1.47086
6333,-0.551989,0.658712,-1.4089,-0.747338,0.796365,8.05875,1.05912
6334,0.590105,0.767992,-0.885811,0.953612,1.3218,3.06254,1.17338
6335,-0.791744,0.927196,-1.58813,-1.33181,1.1692,2.07776,1.29527
6336,0.176464,0.598148,-0.993987,0.237488,1.15473,783.667,1.00484
6337,0.715129,0.78781,-0.934202,1.18319,1.32803,2.03061,1.31383
6338,0.384251,0.687438,-1.0782,0.493124,1.51892,332.69,1.01403
6339,-0.0480153,0.780631,-1.10989,-0.299537,1.58259,6.68132,1.07123
6340,-0.525823,0.768783,-1.78369,-0.700594,1.01741,25.7482,1.03241
6341,-0.487068,0.785849,-1.64145,-0.689096,1.06523,13.3245,1.04473
6342,0.208098,0.793042,-1.38694,0.601643,1.08431,2.76159,1.19527
6343,-0.4836,0.955683,-1.15351,-1.15324,1.36156,1.56137,1.51273
6344,1.09787,1.17396,-1.08803,2.05655,2.05699,1.28148,1.91513
6345,-0.505847,0.782543,-1.18425,-0.95645,1.14198,2.12757,1.28706
6346,-0.541698,0.909308,-1.13061,-1.13024,1.3283,1.75094,1.3985
6347,-0.847906,1.0439,-1.54907,-1.54872,1.14768,1.67256,1.44355
6348,0.0908962,0.68793,-1.29499,0.306062,0.977627,7.67406,1.0723
6349,0.854853,0.995035,-1.07614,1.59779,1.59801,1.43355,1.63512
6350,0.5422,0.791566,-1.10523,0.964828,1.33844,2.42741,1.23588
6351,-0.201819,0.695289,-1.34277,-0.24276,1.20136,1207.14,0.999121
6352,-0.317177,0.6453,-1.37879,-0.402282,0.962612,762.495,1.00837
6353,0.453823,0.78208,-1.17406,0.77695,1.44805,4.10793,1.1261
6354,-0.703693,1.0374,-1.42979,-1.42943,1.30131,1.57306,1.50645
6355,0.116903,0.629625,-1.1577,0.381897,0.880632,4.1794,1.13115
6356,0.0483999,0.853047,-1.68221,0.344244,1.11441,6.06396,1.08411
6357,0.440436,0.797037,-1.25775,0.919244,1.07877,1.97958,1.32054
6358,-0.128027,0.632249,-1.16722,-0.205654,1.04298,656.105,1.00687
6359,0.671245,0.853609,-1.07494,1.23087,1.32317,1.74444,1.41413
6360,0.563211,1.28332,-1.77564,1.61524,1.61542,1.27456,1.93003
6361,-0.537047,0.738887,-1.54182,-0.805034,0.943822,5.92217,1.09311
6362,0.301699,0.883375,-1.47814,0.888955,0.889229,1.70956,1.43202
6363,0.542148,0.907437,-1.32318,1.0474,1.3462,2.23748,1.26098
6364,0.164624,0.781305,-1.37128,0.582081,0.996349,2.42347,1.23458
6365,-0.513662,0.873634,-1.1895,-1.07638,1.2208,1.78022,1.39187
6366,-0.328292,0.911869,-1.10342,-0.864852,1.57154,2.07284,1.30304
6367,0.614124,0.783876,-1.06457,1.07677,1.20334,2.03112,1.30543
6368,-0.339294,0.910932,-0.964479,-0.963826,1.48418,1.61619,1.47628
6369,0.298818,0.657169,-0.704988,0.143089,1.62198,18.1329,1.04014
6370,-0.793778,1.1343,-1.69197,-1.69156,1.43716,1.33257,1.79737
6371,-0.815514,1.12219,-1.74503,-1.74465,1.22595,1.25636,1.97991
6372,0.783277,1.12204,-1.25665,1.68726,1.68747,1.29627,1.86031
6373,0.462239,0.721068,-0.957801,0.640042,1.55716,14.7766,1.03964
6374,0.1413,0.806256,-1.53473,0.561855,1.0037,2.52731,1.22654
6375,0.686693,0.769589,-0.926253,1.06513,1.46815,2.83495,1.19096
6376,0.120053,0.715672,-1.03009,0.0405773,1.51986,1146.23,1.00509
6377,0.336823,0.973274,-1.66029,0.994351,1.04503,1.65574,1.45252
6378,0.00123,0.629066,-0.887952,-0.188991,1.29937,7.8301,1.0621
6379,0.322251,0.70308,-1.13161,0.466147,1.5577,30.794,1.02543
6380,0.12457,0.685693,-1.2257,0.445943,0.896392,3.12181,1.16952
6381,0.461495,0.919596,-1.47073,1.04212,1.07482,1.84947,1.3691
6382,-0.419454,0.808803,-1.33499,-0.778521,1.31801,3.56277,1.14855
6383,-0.269696,0.792999,-1.30727,-0.588907,1.36509,4.16406,1.11938
6384,-0.378499,0.964008,-1.05961,-1.02992,1.57613,1.66649,1.45519
6385,0.465367,0.920959,-1.3643,1.08179,1.08212,1.66546,1.43952
6386,0.664213,0.717364,-0.720616,0.948474,1.4817,4.21334,1.11394
6387,0.477595,0.952891,-1.36994,1.12487,1.12551,1.62491,1.46178
6388,0.347438,0.688206,-0.912404,0.387335,1.47391,1503.83,0.998927
6389,-0.266195,0.761821,-1.15053,-0.596438,1.32435,3.72217,1.14109
6390,0.23675,0.635867,-0.882821,0.2548,1.44351,1477.17,0.997202
6391,-0.262947,0.672993,-1.56874,-0.217327,0.904177,1265.62,0.999881
6392,0.217563,0.655052,-0.909087,0.253399,1.28283,1631.67,0.998769
6393,-0.361713,0.89122,-1.01423,-0.886417,1.28598,2.13529,1.30353
6394,0.660252,0.865571,-1.07506,1.22515,1.30034,1.7628,1.40864
6395,0.24866,0.697218,-1.19414,0.493293,1.18227,5.49134,1.08632
6396,0.0457246,0.708007,-1.17993,-0.0576286,1.46593,309.782,1.01108
6397,-0.311673,0.809713,-0.919959,-0.806045,1.29537,1.92388,1.33582
6398,0.341528,0.714051,-1.15826,0.600122,1.27068,5.54076,1.09419
6399,-0.669219,0.69011,-1.4872,-0.959203,0.737067,3.80593,1.13129
6400,0.57653,0.748693,-0.907237,1.0309,1.14936,1.96753,1.33647
6401,-0.0220863,0.720018,-1.0135,-0.188857,1.42676,20.167,1.03436
6402,-0.236365,0.813214,-1.0011,-0.69414,1.29386,2.20333,1.27021
6403,-0.113676,0.777169,-1.10173,-0.384817,1.47266,5.56944,1.0854
6404,-0.75114,1.04598,-1.56034,-1.56008,1.18745,1.36789,1.72493
6405,0.285868,0.668358,-0.915937,0.389916,1.26605,106.779,1.01354
6406,0.423945,0.977678,-1.65294,1.00752,1.29466,2.02256,1.316
6407,0.520256,0.765225,-1.03791,0.939451,1.32707,2.33247,1.25211
6408,-0.774367,1.15012,-1.70465,-1.70439,1.4015,1.29264,1.8737
6409,0.209375,0.630621,-1.011,0.276677,1.24482,935.72,1.00678
6410,0.92897,1.19932,-1.20412,1.93833,1.93881,1.23254,2.05734
6411,0.23244,0.880206,-1.52041,0.779079,0.954311,1.88578,1.3526
6412,-0.337404,0.767819,-1.65915,-0.480644,1.26947,57.6654,1.02073
6413,-0.0720482,0.812282,-0.778317,-0.561611,1.60451,2.02709,1.32374
6414,-0.0346584,0.803789,-1.72853,0.441391,0.711555,2.01542,1.3081
6415,-0.225993,0.892494,-1.16428,-0.709359,1.71843,2.32935,1.24288
6416,0.18674,0.764361,-1.26922,0.287017,1.44908,423.611,1.01218
6417,0.344078,0.921517,-1.5775,0.912521,1.03223,1.92704,1.3475
6418,-0.222514,0.698306,-1.53714,-0.236871,0.98102,1666.89,0.997107
6419,0.951494,1.02566,-0.986296,1.6722,1.67265,1.5624,1.5151
6420,-0.617144,0.865102,-1.83916,-0.947115,1.23401,4.92867,1.10523
6421,-1.32567,1.35832,-2.38469,-2.38433,1.41832,1.36165,1.75567
6422,-0.465964,0.746474,-1.54152,-0.702072,1.05433,7.27999,1.06817
6423,-0.494536,0.948461,-1.18798,-1.1177,1.39826,1.73999,1.41549
6424,0.871135,1.07096,-1.24139,1.68478,1.68509,1.40575,1.67693
6425,0.288883,0.697471,-1.13552,0.39001,1.49612,630.697,1.01173
6426,0.521967,0.748799,-1.00218,0.815628,1.39116,4.32419,1.11774
6427,-1.13016,1.43006,-2.34238,-2.34217,1.42135,1.21785,2.09637
6428,-0.577418,0.809078,-1.67178,-0.907311,1.12597,4.11367,1.12171
