"user_skill[1,1]","user_skill[2,1]","user_skill[3,1]","user_skill[1,2]","user_skill[2,2]","user_skill[3,2]","user_skill[1,3]","user_skill[2,3]","user_skill[3,3]","user_skill[1,4]","user_skill[2,4]","user_skill[3,4]","user_skill[1,5]","user_skill[2,5]","user_skill[3,5]","user_skill[1,6]","user_skill[2,6]","user_skill[3,6]","user_skill[1,7]","user_skill[2,7]","user_skill[3,7]","user_skill[1,8]","user_skill[2,8]","user_skill[3,8]","user_skill[1,9]","user_skill[2,9]","user_skill[3,9]"
2.26442,-1.03199,-0.371982,-1.80836,0.679725,-1.85686,1.09645,0.56792,-2.68882,-3.94546,-2.05287,-1.97267,-2.10666,-2.29851,-1.12759,-1.59613,-1.84201,-2.59996,-0.835847,0.726471,0.68627,-0.192295,-4.04499,-1.03506,3.5862,0.472116,0.975819
0.143161,-1.06806,-1.85406,-2.62109,-1.18957,-1.32037,-0.79711,-2.60302,-0.470134,-0.470612,-0.853437,-0.224246,-1.97907,1.43985,-3.23889,0.415099,-0.272981,1.22853,-0.279708,-0.747135,-1.42232,1.63248,0.75375,1.29729,-1.60588,-1.08951,-0.680716
0.384377,1.98056,2.15361,-0.710454,0.493699,-2.33697,-3.0074,-2.60441,-2.80812,-3.26108,-1.20788,0.370134,-0.581316,-2.74617,-3.66345,1.59106,1.67752,-4.05178,-0.0588332,0.0147181,-0.106914,-1.17905,0.889143,-3.2381,1.52514,-2.88051,-0.282724
-0.651847,0.420983,0.383019,-1.84838,-1.17243,-2.36587,-3.1839,-1.5767,-2.94143,-2.36888,-0.889064,-0.701187,-0.104405,-3.00367,-2.12062,0.596008,2.40888,-2.17167,1.83378,2.32687,2.46205,1.06131,-0.460855,-2.22515,0.83403,-0.677305,-1.42217
0.652193,-0.0132138,0.389872,-2.11267,-3.32429,-1.96443,0.476735,-1.0689,-2.25499,-1.7106,-1.66317,-0.981228,-1.80735,-1.16015,-1.17429,-0.233778,1.24914,-1.10122,-2.41557,-4.87841,-4.54331,-0.886401,-0.816247,0.906841,-3.44983,-2.03736,2.53267
-1.2659,0.0773925,-1.01883,-1.12757,0.605154,-2.52969,-2.32804,-1.24116,-1.61174,-1.95102,-1.47494,-1.76558,-0.918429,-1.2727,-1.794,-0.747319,-1.40072,-2.07609,1.20733,3.66165,3.13479,1.18193,2.00774,-1.81546,0.870009,0.604971,-0.78031
1.14779,0.322661,-0.525801,-4.21478,-1.25983,-2.24161,-0.842737,-1.73285,-1.75736,-1.9828,-1.48312,-0.839245,-6.27298,-0.126993,-2.61956,-0.60243,0.207414,0.445198,-2.38226,-2.60916,-2.55295,-1.00881,0.149979,0.54726,-0.713529,0.718899,1.37293
2.1093,-0.740701,-2.15721,-3.19554,0.666345,-2.31795,0.544111,-1.80343,-4.6156,-2.27343,-1.58652,-1.21941,-4.75486,-2.5039,-2.63039,1.34424,0.447295,0.625697,-0.0958509,-0.766596,-0.892492,-1.21327,-0.574011,-1.46865,-7.96831,1.70195,1.07468
-0.247896,-0.933936,-1.85139,-3.30683,-0.110446,-2.17291,-1.31009,-1.06323,-5.39083,-2.02963,-1.7025,-1.86556,-3.06687,-2.08982,-2.03657,0.551397,0.242959,-1.41172,-0.601822,-0.969599,-0.286043,-2.38415,0.460034,-0.978909,-11.2799,-1.33601,6.17201
-0.989617,-0.98095,-0.320512,-0.541062,-0.389569,-2.17822,-1.73342,-1.31697,0.252538,-1.46924,-1.55521,0.00830893,-1.11135,-2.65305,-2.61208,-4.45207,-0.032967,5.36361,-1.98027,-0.767127,-2.30956,-0.0126304,-0.192981,-0.493105,1.25964,0.54481,0.57852
-0.871076,-0.623073,-1.50573,-3.20944,-0.559426,-1.17798,-0.74058,-1.55564,-5.76361,-1.28742,-1.03452,-1.73353,-4.27307,-2.07016,-0.417656,1.88054,-3.2011,-3.84809,-0.325183,0.423814,1.43787,-1.03767,1.23712,0.764114,-4.95164,-1.55666,0.0387346
-0.954694,-0.740486,-1.66012,-3.53265,-0.769248,-1.44282,-0.721995,-1.71179,-5.75489,-1.35564,-1.05711,-1.76861,-3.97865,-1.97186,-0.603818,0.975614,-2.39339,-3.28401,-0.312935,0.37855,1.25196,-0.940403,0.746441,0.465228,-4.94487,-1.65851,-0.0518026
-1.25439,-1.547,-2.06954,-1.03474,-1.24721,-0.802221,-3.46804,-0.972033,-1.17157,-3.26072,-1.24458,-1.06407,-0.885514,-1.20171,-1.41233,-0.427122,-0.263842,0.447277,-1.05761,-1.37846,-1.95958,0.69353,0.356054,0.436378,2.68501,0.709634,0.323557
-5.82467,0.226534,1.30178,-1.99651,0.0344037,-3.53503,2.20615,-2.39577,-1.77813,-0.525638,-1.4765,-1.00438,-3.21239,-1.88159,-1.61135,-1.1111,-1.52493,-2.46549,0.934147,0.403529,0.837273,-2.02003,-0.635672,-2.53011,-1.10229,-0.405696,-0.190073
2.07114,-0.600844,2.6102,-1.23503,-0.300917,-3.77398,1.37675,-1.80181,-1.47239,-0.858276,-1.10665,-1.33114,-1.92333,-1.07479,0.285374,-1.67226,-1.3253,-1.12436,-0.588661,-0.871916,0.201241,-0.185944,-0.298562,-1.72038,-1.42718,-0.929522,-0.788673
1.55141,0.074798,-0.756663,-1.0094,0.787635,-2.47016,-0.622119,-4.24635,-2.87701,-1.30959,-1.1092,-1.68265,0.844504,-1.5334,1.42702,-2.20313,-2.08035,-2.97046,0.819557,0.258557,1.18601,-0.295034,1.34296,-4.95692,-0.22665,0.313991,0.468541
0.369604,-0.345892,-0.484708,-3.15093,0.259302,-1.72152,-1.0694,-1.38579,-3.39379,-2.40112,-1.44141,-0.619288,-3.00778,1.51042,0.162861,0.559753,-0.582589,-1.86261,-1.51078,-2.27046,1.90536,-0.197025,0.614144,0.694775,4.5155,-2.96051,0.715771
-0.129721,-0.751639,-0.627176,-3.98412,-1.91102,-1.62755,-1.02365,-0.556463,-1.90601,-0.965591,-1.3654,-1.91217,-2.00092,-1.12569,-2.05361,-0.774087,-0.700231,1.51783,1.19577,-0.0133466,0.0295917,0.712428,-1.20238,-0.0822209,-0.721178,-0.561023,-0.277486
0.746591,0.270187,0.185352,-4.72534,-1.2285,-1.94134,-0.566103,-0.288284,-1.87633,-0.764444,-1.53937,-0.863747,-3.053,-2.48064,-3.3526,5.35033,-1.54179,0.894596,0.332486,0.558631,0.448707,0.0815456,1.3547,0.75597,0.479299,0.193544,0.522985
-3.53113,-1.25704,1.75815,-1.11069,-0.982191,-3.93635,-0.534083,-0.125323,-3.36664,-1.58708,-0.160548,-0.349458,-1.9238,-2.85381,-3.4534,0.144239,-1.17365,-0.755129,1.37114,-0.0917342,-1.92048,-2.20081,1.21697,1.08025,-0.549017,-0.874908,-0.881089
-0.869132,-1.32113,-1.25329,-1.52617,1.31911,-1.83305,-1.3631,-1.40938,-0.0482724,-2.00083,-0.938655,-0.0738021,-1.28488,-3.56999,-0.109196,-0.440271,1.74701,-0.494676,-0.13582,-0.906556,-1.13458,1.36639,0.384847,1.13155,-1.54001,-0.961392,-2.32005
-2.32767,1.54042,-1.48433,-1.78182,2.72038,-1.68385,-2.23234,-0.702917,-3.06283,-1.6939,-0.531998,-1.61572,-2.51631,-2.40586,-0.0251716,0.396459,0.727576,-1.82871,-0.142445,-1.85288,1.81408,-0.429193,-0.234088,-0.128252,0.795603,1.71286,0.628931
-0.55089,3.37931,1.13244,-0.0758187,2.16549,-2.52964,-1.04588,-1.16873,-3.15975,-0.531327,-1.23427,-0.383738,1.55168,0.584457,-1.16618,0.136414,0.672206,0.115033,-0.0891421,-0.928215,0.023423,-1.4285,-2.52894,-0.852166,-0.358545,-1.58362,-2.57512
-0.74738,-0.864644,-0.653636,-4.52309,-3.14396,-2.43916,-0.701744,-0.797222,-0.434001,-2.65728,-1.74099,-0.797649,-3.27413,-2.42654,-1.92125,-2.05922,-1.86906,-2.20557,-0.204166,-0.238725,-0.729086,0.181675,3.30838,0.562234,-0.102099,1.22908,2.0705
0.514576,0.80226,0.327521,-0.408942,2.5554,-2.16169,-1.24656,-1.15932,-4.1055,-1.5809,-0.749881,-1.14067,1.3953,0.516719,-1.6333,1.98807,0.924476,1.25266,-3.25689,-2.06335,-0.602587,-0.859859,-2.1098,-0.255608,0.419621,-1.37524,-3.41009
-2.33397,-2.20386,-0.775782,-1.26578,0.706839,-3.10521,-2.24658,-0.701095,-1.75697,-1.39603,-2.08478,-1.05058,-0.27356,1.16318,0.96377,1.28064,0.338096,2.83264,-3.54616,-1.99748,-2.2886,-3.93128,-2.94115,-1.96488,-1.29582,-0.895691,-0.955765
0.23816,0.355194,0.307612,-2.95154,0.761894,-2.63509,-2.40284,-0.487813,-3.70609,-1.751,-0.44672,-0.952712,-5.01869,-1.14302,-2.46839,-9.3293,7.52195,3.2291,1.22888,-0.82892,0.120064,-0.690101,-0.19495,-0.695552,1.95742,1.56469,3.61847
-2.56026,-1.77293,-1.92087,-1.61009,-0.486548,-1.74018,-1.07139,-2.0428,-0.383291,-1.60721,-2.22977,-0.446315,-0.477078,-0.759301,-1.39782,2.39692,-0.719289,0.715821,0.438649,-0.0886306,-0.596174,0.999843,0.540027,0.438528,1.07383,0.904611,0.978219
-0.617568,-1.00439,-1.00278,-1.36984,-0.830869,-2.38606,-0.798508,-1.61646,0.542225,-1.69349,-1.94356,-1.31981,0.110704,-0.610955,-1.70791,3.56309,-1.30736,0.906714,0.696353,1.62364,0.0611015,3.71955,0.596037,1.20621,-0.132283,-0.0133851,0.167471
0.649038,0.740598,0.433729,-2.1531,0.326821,-1.21553,-1.84446,-0.961819,-3.86209,-2.67318,-0.478531,-0.19646,-4.25017,-4.73466,-1.4952,-1.67939,0.618423,0.338776,-2.20616,-2.42419,-1.4176,-0.0590489,0.607594,0.131698,-0.508033,-0.822338,-0.888712
0.290868,-2.62548,-4.26353,-2.2183,-1.38519,-3.3168,-0.886611,-3.1727,0.204195,-2.15355,-2.52934,-1.36551,-1.6209,1.3423,-1.69415,1.04724,-0.227222,-0.269898,1.02326,1.30328,0.0418727,-3.53022,-4.24196,1.72116,0.0661032,0.0292181,0.486109
2.36117,-0.47021,-0.58249,-1.16364,-1.3787,-2.31929,-0.106848,-3.28972,-2.31984,-2.15263,-1.20527,-1.31989,-1.23174,0.572748,-3.60249,-2.39541,-1.66529,-0.244869,0.878576,0.231517,1.06302,1.55787,0.41201,0.537403,0.498597,0.658975,-0.730804
-0.722849,-0.435081,-0.732089,-3.01532,0.354396,-3.08546,-1.11866,-1.13707,-2.41949,-2.82547,-2.31551,-1.29906,-1.11973,-3.18285,-1.12494,1.49785,1.25274,-1.63902,-2.43219,-1.68455,-2.56049,-2.07432,-1.60082,-1.72919,-0.889546,-1.43323,-1.91029
-0.10218,-0.678038,-0.959982,-1.84326,-1.09937,-1.41029,-2.4009,-4.84599,-1.25689,-1.62906,-1.02884,-1.37836,-0.986918,0.490809,-2.57271,-2.16082,-1.27553,-0.554662,1.11594,1.18923,3.20522,1.24069,1.59561,2.32869,-0.392425,0.318734,0.311111
-0.628108,-1.11009,-1.05731,-2.73235,-0.683682,-2.10025,-3.30939,-4.66326,-2.7362,-1.91121,-1.42335,-0.712454,-0.730518,-0.444987,-1.18829,-1.49428,-0.680317,-0.583325,1.21811,1.652,0.709437,0.755399,0.899599,1.55816,-0.102475,-0.093793,0.342805
-0.353989,-0.370775,-0.985809,-0.985086,1.17198,-3.33914,0.834748,-2.61611,-1.53388,-2.14138,-0.760964,-1.57822,-0.943016,-1.45827,-2.14643,-0.965209,-0.498689,-1.17561,-2.19464,-2.61662,-2.60112,-0.627954,-3.19204,-2.62279,-2.12075,0.0175845,-1.88512
0.146823,0.265234,-2.90077,-2.68407,1.39364,-1.26485,-0.855243,-3.52153,-1.76612,-1.34035,-1.885,-1.52769,-0.863089,-2.60695,-4.40412,-0.753495,-0.567667,-1.49052,-2.39679,-1.33708,-1.29274,1.06874,1.30094,1.86384,-1.17677,0.133479,0.405208
-0.262674,-0.393945,-4.33996,-3.19968,0.820474,-1.23797,-1.99048,-4.73158,-1.27752,-1.66249,-2.04166,-1.51338,-0.877307,-2.4755,-3.66095,-1.08568,-0.384034,-1.25859,-1.98461,-0.88977,-0.898583,1.0851,1.10415,1.42316,-1.27923,-0.112553,0.0836313
1.2413,0.200935,-0.335712,-1.13847,-2.90486,-3.58155,-0.908227,-3.22874,-3.22247,-2.52758,-1.17458,-0.547986,-3.83681,0.646101,1.23295,-0.229501,-1.61742,-0.370622,1.17506,-0.0354848,-0.732695,0.139397,1.07137,-1.99995,1.14557,-1.09296,0.706391
-4.76689,-3.74001,2.32402,-2.16713,-3.34096,-3.34536,-0.89851,-3.89622,-6.36473,-1.90597,-1.91688,-2.58493,-2.47495,-3.64295,-4.28321,2.12098,0.563254,-2.23146,-0.189465,-0.716614,0.00506005,-1.37987,-0.876998,-0.783602,0.27457,1.48802,1.15911
1.88389,0.810848,0.189868,-2.6134,-0.283251,-1.24469,-2.88635,-0.960985,0.460241,-2.83803,-1.85198,-1.09658,-3.65714,-1.14753,-1.41898,-1.41829,2.49122,-1.56381,-2.00128,-2.01897,-2.60885,1.11366,1.57837,1.04715,1.13303,-1.21503,-3.83997
-2.17868,-0.557196,-0.213047,-1.55257,-0.298069,-3.53129,-0.671281,-1.16463,-3.85864,-2.25607,-1.55879,-1.43176,-1.05535,-1.79169,-3.05676,0.588815,-3.01142,-0.0249762,1.21297,1.36943,1.63188,-0.716001,-1.57323,-1.41161,-1.77454,-1.96305,-2.54886
2.09873,0.907178,0.395122,-3.43502,-0.943376,-2.62515,-3.32841,-0.384489,-0.766362,-2.04107,-1.77842,-0.643174,-2.02084,-1.67522,-1.7181,0.05568,0.872334,-0.0360723,-1.75254,-1.38451,-1.46714,0.330523,4.71977,1.82899,1.6281,2.522,2.771
-2.86331,5.33146,-1.36228,-0.406347,-2.56247,-1.4772,0.607408,-2.27025,-4.0772,-2.95325,-3.17965,-0.96744,-2.61801,-1.71445,-0.569473,-0.10212,-0.841262,0.218983,0.428687,0.00935855,-0.279442,0.0870427,-0.548224,-0.69616,-1.51953,-1.81694,-2.96836
1.5213,2.02701,-2.00648,-2.04724,-1.1101,-2.2522,-6.09431,0.0971169,-4.38286,-2.93657,-1.94179,-1.09823,-2.50045,-4.76499,3.2856,-1.38941,-4.08502,1.8027,1.03321,0.832084,0.448552,0.0229254,0.719985,0.637547,-0.531033,-0.771786,-2.28016
0.594439,-1.68119,-2.66371,-1.76677,-1.36135,-3.47902,-3.53198,-2.84779,-1.1504,-2.65456,-2.21218,-1.2191,-3.23223,-4.47778,-0.244249,-3.64553,-2.01487,-2.65306,-3.02172,-1.73907,-1.26543,1.73234,1.35182,0.935347,-2.2547,-1.67575,-2.13779
-3.94959,2.73573,5.19734,-2.78761,0.654885,-1.14971,1.24553,-1.55617,-3.9199,-2.05385,-1.65874,-1.00906,-0.867159,1.55914,-4.59101,1.52261,0.0719136,0.30265,3.24117,1.21812,-0.223038,-0.25679,0.0426597,-0.566431,1.40089,0.213296,1.44946
-0.572839,-0.935574,-2.01206,-1.54398,-2.36635,-3.77211,-3.94565,-1.71616,-0.572651,-3.16557,-2.22195,-1.80645,-2.73096,-5.69127,-0.911336,-3.40623,-0.16319,-0.70757,-1.84656,-0.943399,-0.0215562,2.32799,-0.485761,0.949456,-3.51744,3.87891,-2.60275
-2.80965,2.30089,3.35899,-2.61434,1.31515,-1.23866,0.408144,-1.8669,-3.13342,-2.35149,-1.99724,-0.873989,-1.29081,2.04257,-4.21473,0.878135,0.0329435,-0.00440206,3.80726,1.19933,-0.00382037,0.00203094,0.18618,-0.339412,1.9749,0.784105,0.367966
0.518914,-1.85104,-2.65594,-1.13993,-2.52074,-3.59934,-4.33396,-1.74188,-1.54543,-0.651866,-1.36337,-1.09904,-1.7249,-2.81683,-0.79136,-1.97893,-0.317903,-1.39829,-6.55723,-3.02913,-0.436311,1.64115,-0.294418,0.569256,1.74497,4.41903,-4.33704
0.268366,1.14831,0.349898,-1.54557,0.852657,-1.62495,-1.43327,-1.61065,-1.44243,-1.37188,-0.757466,-0.433139,-1.58044,-1.20985,-0.21643,-0.806371,-1.4384,1.13942,-1.72231,-2.10468,-1.17461,1.10237,0.98045,0.774583,-2.56286,-2.67608,-1.36562
0.925143,0.0761608,-0.0474558,-1.07964,-1.35618,-2.78319,-1.47856,-1.18043,-1.51784,-1.25115,-1.05511,-1.08939,-1.60796,-0.941063,-2.08477,-0.0551554,-0.135202,-1.38193,0.362168,1.56701,-0.543392,-0.270222,-0.663686,-1.46069,1.29733,0.834237,0.703101
-1.86654,-1.47897,-1.76896,-0.717904,0.176534,-3.02864,-0.660873,-0.986486,-2.6661,-1.20013,-1.13295,-0.370585,-0.67984,0.0448995,-0.796258,-1.73789,-1.05514,1.33826,-0.962357,-1.05855,-0.148687,0.0262504,0.99526,1.72459,-0.775129,-1.42469,-1.26919
-1.13745,-0.920372,-0.927207,-0.255496,-0.00448216,-2.5179,-1.54426,-0.832363,-2.35245,-0.985046,-1.17298,-0.574448,0.439651,-1.63484,0.781518,-0.579125,-1.34943,0.658124,-0.277706,-1.15389,-0.763206,0.062407,1.18514,2.01946,-0.628525,-1.41206,-1.32472
-1.47153,-1.28486,-1.08633,-0.000889395,0.0595306,-2.30895,-1.21479,-1.35751,-1.4717,-1.12485,-1.3185,-0.632158,0.648632,-1.44249,1.18399,-0.7498,-1.3704,0.695988,-0.955462,-1.52365,-0.861822,0.694093,2.01429,2.56646,-0.587252,-1.57482,-1.49386
-0.582337,-0.23176,0.275179,-0.533708,-1.29168,-2.34567,-0.805704,-0.501506,-0.622952,-1.2285,-0.9216,-0.678921,0.238776,-1.71879,1.46086,-0.131395,-0.632902,0.338803,-1.22278,-1.13314,-0.167139,0.277165,1.09665,1.71608,-0.830594,-1.57552,-1.29697
0.0159912,-0.547799,-1.43288,-3.3013,-0.550343,-1.94866,-1.50558,-2.54122,-4.26405,-1.56639,-1.43099,-1.07911,-3.76405,0.336284,-3.93577,0.216961,0.246679,-0.622174,1.36524,0.605087,-0.868349,0.0862795,-0.82051,-1.06035,-0.347851,0.682629,0.491948
1.79951,0.554703,0.398272,0.501776,1.17312,-1.02673,-1.53843,-0.452926,-3.81368,-1.22097,-1.05529,-0.790266,-2.29352,-1.93938,-3.20931,-2.23266,-2.4843,-0.549601,-1.37018,-1.56519,1.92625,-4.16869,1.63838,-1.0414,0.651185,0.0580192,0.468699
-2.67345,-2.09571,4.08857,-6.42247,-2.7293,-3.81334,-0.631065,-0.700687,-0.079429,-1.98872,-2.28631,-1.25711,-0.956827,-2.3119,0.259989,0.0532661,-0.598864,-1.57679,0.776554,0.742877,-1.0509,1.68065,-0.14655,1.13132,-0.854792,1.25674,-1.30515
0.688245,1.60345,1.58216,-3.80388,0.654076,-2.28171,-1.16984,-1.18814,-3.67698,-1.23343,-1.65051,-0.968115,-3.9927,-2.3446,-2.21357,-0.171802,-0.163472,-0.837095,1.78021,-1.72887,-0.891374,3.59137,1.11932,0.0388011,-0.459592,-0.868268,-0.730439
-0.564443,-3.36043,-1.97871,-0.487875,-1.09038,-1.93197,-0.505215,-0.262578,-2.17964,-2.23664,-1.88533,-1.34814,-1.33964,-0.908356,1.01763,-1.38357,-1.2126,-2.7629,-1.47899,-1.14889,-2.159,0.35914,0.216971,0.3885,0.325014,1.14348,-0.135322
-0.217128,1.49797,0.988226,-4.25845,0.717848,-3.02922,-2.3291,-2.10245,-1.99914,-1.60332,-1.05474,-1.01835,-1.65892,-1.4653,-4.04234,-1.84458,-1.42636,-1.26818,-0.252489,-0.533702,1.46419,-2.75105,-0.71449,-0.461995,-0.220184,-1.08051,-0.256661
-0.377852,-0.635827,-0.920445,-0.804176,-0.942302,-0.719498,0.787486,-0.372407,-4.14155,-2.81996,-2.66965,-0.846964,-1.29784,-1.72206,0.855998,-1.05569,1.21381,0.00363705,1.49433,-0.227859,-2.06908,1.96292,-0.00674672,1.09915,0.237815,0.383126,0.133486
-1.58081,-0.39356,-1.13496,-3.55051,-3.57232,-4.39156,-1.38683,-1.6465,-0.881722,-2.16688,-1.07961,-1.44987,-2.37128,-1.70049,-2.15828,-0.334591,0.263325,0.0327724,-2.77446,-2.14681,-2.35307,1.58701,2.08118,1.32537,1.35975,0.0858825,0.133252
-1.3085,-1.15123,-1.31117,-1.82595,2.15783,-0.188329,0.305237,-1.39023,-7.98389,-3.41788,-1.27999,-1.54747,-5.69197,-2.2229,0.165,0.247045,-0.124405,-1.60476,2.30141,-2.05003,4.03357,-0.280643,-2.01108,-0.299894,0.322593,0.443193,2.22507
-0.360298,-1.71425,-2.1723,-1.60048,1.13526,-1.4132,-0.94185,0.293938,-2.95359,-2.64069,-2.63552,-0.673669,-5.43615,-1.12523,-3.72471,-1.75664,-1.13382,-1.87394,-0.404192,-4.54169,-0.798684,1.12185,1.3131,1.36521,1.24955,0.390326,1.37086
2.09161,2.07788,1.74656,-2.32744,-1.43737,-3.0272,-2.54612,-2.4284,-0.300278,-2.64884,-2.79714,-0.554152,0.510075,-0.734818,2.21683,-1.31739,-1.3141,-0.84007,-0.761578,-0.184285,-0.83538,-1.20961,-0.717332,-1.34261,0.576331,-0.742865,-7.31076
2.06473,-6.40056,-3.54681,-1.16944,0.82872,-1.07017,-0.236871,-0.466555,-2.81734,-1.50308,-0.981259,-1.11967,-3.36131,-1.87834,-3.71364,-3.87449,0.142334,-1.57451,-2.6782,-5.0288,2.44262,1.95092,0.754926,1.37723,2.26664,1.56541,2.33709
1.07172,1.72985,2.23899,-2.34939,-1.27137,-4.23373,-2.90103,-1.77703,-0.583258,-3.74866,-2.59313,-0.578577,-1.15288,-0.260984,0.794184,5.05715,-0.270118,0.386227,-0.775612,-0.568102,-1.47497,-1.11429,-0.493244,-1.31472,2.64122,1.19097,-4.46901
-1.51946,-0.850703,0.605386,-3.47621,-0.594408,-2.65651,-0.584497,-2.02504,-3.48696,-2.57808,-0.697916,-3.32947,-3.33692,-1.18542,0.318154,-0.860025,3.58794,1.6888,-2.1422,-1.89709,-1.72805,0.279258,1.02578,2.13287,0.0536361,0.0925159,0.294447
1.32757,0.529385,-1.76754,-2.4334,-0.105952,-2.07621,-1.59791,-0.35922,-1.34013,-1.55065,-3.17843,0.924171,-1.21424,-1.85562,-3.86942,-0.448099,-0.707507,0.138145,0.555437,-0.0522874,-0.537584,-0.278005,-2.0116,-4.32301,0.755427,-0.589332,-0.881648
-2.28845,0.814391,3.11615,-1.16003,0.253648,-0.781926,-4.8055,-0.934325,-3.60171,-0.745918,-2.02895,-0.231948,-1.77047,0.504538,-1.81988,-0.751333,-0.82042,-1.3521,-1.49205,0.0183113,0.148618,0.47512,-0.553627,-0.295809,-0.174223,-0.566446,-0.946812
-1.25689,-1.77534,-2.18938,-2.94285,-1.03603,-4.88445,1.5619,-1.56588,-2.35735,-3.03771,-1.43194,-1.63403,-1.35854,-3.38329,-1.01797,-1.26253,0.187979,-0.874925,0.835056,-0.668385,-0.444875,-0.459607,0.392741,0.0867845,0.121254,0.269319,0.723034
-0.31574,1.80574,2.39766,-2.64867,-0.371662,-2.1038,-3.37975,-3.51937,-3.09803,-0.928035,-1.57327,-0.449313,-1.34567,1.13019,-3.88964,4.17298,-2.89153,-1.13319,-2.22156,-1.09408,0.37763,0.0536502,-0.264493,-0.272772,0.576394,-0.57381,-1.4936
-2.10686,-1.63097,-1.63469,-3.09567,-0.340088,-2.13716,1.13071,0.139628,-1.31348,-3.00902,-1.59214,-1.36543,-1.88983,-2.49166,-2.36929,-0.301189,-0.341414,-0.469696,-0.252049,-1.2389,-0.475967,0.320469,0.354012,0.155194,1.53314,0.400667,-0.125049
-0.624631,-0.508829,-1.23386,-2.26441,-0.514115,-3.35608,-4.0001,-2.38598,-2.93348,-0.968954,-1.25402,-1.61704,-2.03408,-1.3881,-1.35126,-0.0205417,-1.33755,-1.39641,-0.661393,1.13308,0.0913419,-1.04821,-1.45919,-1.27601,-2.91881,-1.2922,-0.905117
-0.505713,-0.632224,-1.23781,-2.62906,-0.548166,-3.72454,-3.6286,-2.44867,-2.99409,-1.15667,-1.42941,-1.60653,-2.22354,-1.23394,-0.985506,-0.616218,-0.978485,-1.20319,-0.895597,0.636797,0.0283672,-0.435949,-0.872887,-0.753153,-2.96559,-1.6178,-0.964382
-0.00412907,-0.178747,0.230476,-2.8629,-1.68768,-1.66425,-0.526537,-1.02464,-3.46986,-2.44345,-1.67729,-0.975812,-1.82573,-1.06203,-2.62082,-5.36332,2.33561,2.69087,0.280337,-1.11158,-1.14107,-2.3507,1.22631,1.30875,2.79222,1.67605,0.624197
-0.681478,0.425602,1.2316,-3.59426,-0.925944,-2.60985,-0.659558,-0.370172,-1.54602,-2.54034,-2.0116,-0.827233,-1.49334,-1.58167,-2.15824,0.424779,-0.346656,-0.520374,-1.34151,-1.92224,-2.58741,1.12733,1.68824,1.76356,1.82598,0.640935,-2.30677
-1.94767,-2.64003,-3.31886,1.06549,-0.305719,-4.78151,-2.49345,-3.58897,-6.45942,-1.38635,-1.28431,-1.17793,-6.22992,-0.688127,-5.01076,-0.481203,-0.0147083,-0.0986145,-2.54919,-2.05862,-0.938285,-0.618883,-1.94908,-1.38015,-0.212898,0.709337,0.966521
-0.0307563,0.123571,1.27355,-4.89819,-0.394194,-0.7165,-1.66118,-0.332668,-0.461367,-3.23088,-3.92745,-2.82002,-1.63333,-3.55542,1.37521,-1.05201,-0.294514,-1.39413,3.32111,1.89293,1.61675,1.47013,1.98035,1.2666,-1.33079,-1.83384,-2.01165
-0.573205,-0.782963,-1.28528,-0.751472,-0.817859,-4.80493,-2.90183,-3.47632,-6.3608,-1.55481,-0.452537,-0.206049,-7.87521,-0.109597,-6.5806,-0.123014,0.308002,0.876486,-4.55295,-3.09118,-2.63781,-1.7541,-2.47653,-1.14186,1.38153,1.66055,2.06499
-0.777189,-1.25694,-2.35583,-1.58519,-2.20248,-3.55375,-0.649448,-2.46125,-1.94056,-1.0962,-1.021,-0.699312,-5.94589,-1.73776,0.243774,-1.47409,-1.90157,-2.37058,-0.199448,2.38182,-4.66941,-0.777496,2.21005,0.421993,0.512447,-2.10498,-0.267605
-2.24307,-3.6134,-2.4789,-1.91682,-2.63469,-2.3762,-0.406937,-0.73093,-3.76273,-1.46739,-1.26667,-0.295578,-4.73301,-0.952725,-1.44222,-0.796135,-0.510806,0.0118087,-2.34548,-1.5511,-0.3764,-1.97614,-0.936689,-0.0989007,-1.07745,0.157011,2.4395
-1.86712,-3.34652,-2.5375,-2.0181,-2.72377,-2.63104,-0.178564,-1.12869,-4.71458,-1.64071,-1.08665,-0.0577529,-4.47351,-0.661473,-1.18539,-0.415172,-0.116192,0.58447,-1.86735,-1.31695,-0.363187,-2.23559,-1.08947,-0.00491187,-2.15132,-0.24268,3.10919
-1.45111,-2.00657,-0.966932,-0.927965,-1.83678,-0.966273,-3.29375,-2.92161,-3.17563,-1.20418,-1.68343,-0.404788,-3.32347,-2.06749,-1.54994,0.543633,-0.659238,-1.25525,-1.75497,-1.6643,-1.26867,0.999446,0.368125,-0.169326,-1.62456,-0.652528,-1.17419
0.481663,0.532394,-0.853307,-2.82026,-0.884704,-2.44907,0.662571,1.02253,-3.86772,-1.57233,-1.1885,-1.49116,-0.17889,-0.549593,-1.11307,-1.776,0.587701,-0.244094,1.12209,1.1769,0.888547,-1.14916,-0.596803,-0.038986,4.25663,0.65085,1.0323
-0.168392,0.851531,-0.177426,-2.72417,0.0729051,-3.2276,-1.30692,1.18363,-4.42377,-1.69686,-1.6713,-1.68957,-0.782512,-2.53322,0.34537,-1.65084,1.03775,-2.72335,0.604765,1.1895,0.50998,1.14261,-6.49987,-0.804566,3.11949,1.03184,0.433864
