gamma_base,alpha,beta_time,mu_log_time,sigma_log_time
0.196618,0.732459,1.00694,5.83077,0.986268
0.198575,0.721617,0.934161,5.83081,0.982981
0.189797,0.708362,0.98138,5.82858,0.984339
0.189958,0.72351,0.868803,5.83199,0.984089
0.188061,0.720227,1.04544,5.8303,0.993823
0.190973,0.722027,0.902347,5.83013,0.988358
0.195935,0.716801,0.969045,5.82667,0.98575
0.194153,0.734349,0.922951,5.83276,0.993177
0.193405,0.724864,0.913635,5.83328,0.98799
0.188325,0.733088,0.933244,5.83894,0.980316
0.192043,0.725816,0.82705,5.82496,0.986548
0.188211,0.720948,0.987257,5.83172,0.991934
0.183879,0.736758,1.02089,5.83395,0.97972
0.19753,0.717331,0.912468,5.83039,0.986919
0.202369,0.728806,0.99851,5.82992,0.986477
0.195688,0.720793,0.945511,5.83305,0.984953
0.188579,0.721691,0.902466,5.82592,0.98555
0.195697,0.724771,0.954746,5.82694,0.99017
0.19095,0.739002,1.07056,5.83037,0.98598
0.193819,0.739654,0.940625,5.83131,0.993049
0.194728,0.730934,0.943229,5.82784,0.982327
0.201014,0.726107,1.00918,5.82583,0.986152
0.193773,0.714547,0.98021,5.83353,0.990362
0.192524,0.743447,0.983926,5.82795,0.982651
0.191759,0.7237,0.909251,5.84222,0.980924
0.192506,0.731761,0.745197,5.8286,0.995977
0.199307,0.728978,0.894825,5.82426,0.990575
0.189237,0.710516,0.949279,5.83669,0.986077
0.195989,0.715911,0.879359,5.8382,0.994173
0.198051,0.735069,0.954584,5.84197,0.994602
0.193636,0.725796,0.999585,5.83023,0.989931
0.191172,0.737467,0.926269,5.83954,0.985548
0.195215,0.737419,0.986047,5.8363,0.990718
0.193798,0.722207,0.94312,5.8254,0.985683
0.194063,0.720034,0.910949,5.83027,0.988748
0.192514,0.734251,0.867657,5.82918,0.987989
0.189434,0.735187,1.03017,5.84387,0.989489
0.191985,0.733612,0.953691,5.83672,0.987172
0.191079,0.72027,0.889214,5.83119,0.989711
0.19157,0.731833,0.921167,5.82828,0.990031
0.191164,0.734147,0.963018,5.83408,0.985741
0.189695,0.732901,0.891573,5.82753,0.993702
0.194467,0.719615,0.950845,5.83445,0.98841
0.193593,0.734784,0.899268,5.83354,0.978266
0.198549,0.730038,1.0019,5.82988,0.989452
0.193167,0.728955,0.979986,5.83291,0.995315
0.196705,0.738047,1.0178,5.83192,0.98964
0.194841,0.726225,0.971954,5.83195,0.989515
0.190696,0.724954,1.04336,5.83215,0.990352
0.189148,0.7271,0.891665,5.83446,0.990283
0.189103,0.726027,0.992929,5.82734,0.985725
0.189587,0.734643,0.803048,5.8323,0.984716
0.188566,0.730358,0.853495,5.82649,0.984561
0.192188,0.714431,0.884797,5.82992,0.988499
0.187247,0.726076,1.01605,5.82892,0.987121
0.19426,0.725956,0.940093,5.83198,0.993109
0.194518,0.733477,1.00961,5.82589,0.980259
0.193368,0.71231,0.965591,5.83212,0.988013
0.194777,0.717325,0.969716,5.83259,0.993576
0.192049,0.724293,1.03484,5.82657,0.991534
0.19531,0.729943,0.931766,5.83409,0.992261
0.189106,0.723084,0.92875,5.82775,0.989505
0.188924,0.749769,0.948096,5.83573,0.984706
0.190081,0.724891,0.886691,5.82843,0.987566
0.194533,0.726947,1.01146,5.83993,0.980757
0.197972,0.719162,0.889147,5.8334,0.984715
0.190912,0.733588,0.950076,5.83494,0.987171
0.200717,0.75008,0.908329,5.82468,0.989765
0.192716,0.733393,1.00537,5.83459,0.98923
0.198006,0.73833,0.991257,5.83516,0.993925
0.201943,0.726013,0.907035,5.83612,0.994309
0.19692,0.71585,1.0226,5.83156,0.986241
0.190375,0.723011,0.995861,5.83023,0.99251
0.196786,0.733852,0.923008,5.82839,0.987438
0.192441,0.738384,0.945808,5.83321,0.993593
0.191498,0.729678,0.954596,5.819,0.987292
0.194264,0.715146,0.969577,5.83486,0.987061
0.189287,0.732027,0.945524,5.82838,0.985601
0.193615,0.719456,0.952936,5.84332,0.990292
0.189805,0.735456,0.880674,5.83089,0.991691
0.193652,0.726553,0.904848,5.83596,0.997215
0.187202,0.723936,0.957928,5.8354,0.991891
0.186874,0.728575,0.921216,5.81781,0.994469
0.19006,0.733429,0.920881,5.82857,0.985987
0.198051,0.719215,0.935402,5.83079,0.991871
0.197808,0.725277,0.943031,5.83629,0.988759
0.192599,0.723036,0.991112,5.83374,0.991797
0.193396,0.748765,0.992827,5.83645,0.986333
0.19422,0.720398,0.871567,5.83575,0.991558
0.189604,0.723337,0.92843,5.83617,0.985226
0.187401,0.733582,0.893189,5.83881,0.987913
0.194008,0.735384,0.836481,5.83323,0.98758
0.195149,0.731246,0.959525,5.83493,0.986856
0.189094,0.73607,0.887624,5.82918,0.989676
0.192046,0.718075,0.910323,5.82861,0.985718
0.192194,0.723197,0.920272,5.82938,0.987052
0.189038,0.722961,0.90066,5.845,0.986269
0.188712,0.740249,0.940296,5.84308,0.988193
0.191916,0.724789,0.917616,5.83051,0.988277
0.1909,0.738365,0.841832,5.83524,0.993092
0.189744,0.725268,1.00862,5.8336,0.987992
0.188095,0.741692,0.925966,5.83573,0.992618
0.199505,0.727025,0.846011,5.82705,0.984144
0.189662,0.726094,0.96623,5.82737,0.989528
0.192217,0.737726,0.921426,5.82387,0.988004
0.190924,0.733071,0.892501,5.83818,0.993368
0.194054,0.719736,0.994498,5.83129,0.981019
0.197087,0.729716,0.925383,5.83797,0.982612
0.19772,0.735698,0.866378,5.83763,0.977637
0.193165,0.736528,0.970558,5.82505,0.990265
0.193847,0.738919,0.904739,5.83386,0.986055
0.193154,0.733974,0.97916,5.8279,0.982263
0.193232,0.714969,0.902928,5.82944,0.987346
0.197682,0.727683,0.791838,5.83869,0.982478
0.200956,0.732635,0.868228,5.8379,0.98572
0.195473,0.724972,0.911432,5.83511,0.985569
0.192147,0.725285,0.939327,5.83452,0.992237
0.194048,0.717808,0.990339,5.82743,0.991633
0.18954,0.730765,0.843334,5.82138,0.980466
0.188971,0.729524,0.936824,5.83335,0.993716
0.193657,0.732529,0.970658,5.83907,0.986725
0.190136,0.734355,0.89592,5.84626,0.984681
0.186612,0.724523,0.94916,5.84232,0.99459
0.196003,0.724446,0.873967,5.83255,0.983938
0.196119,0.713372,0.871982,5.83075,0.983521
0.189221,0.728695,0.953597,5.83592,0.98571
0.188703,0.728393,0.921366,5.83073,0.990439
0.197316,0.731938,1.00457,5.83899,0.992201
0.196867,0.749868,0.988599,5.84303,0.996109
0.19381,0.730841,0.937177,5.81931,0.990254
0.19438,0.728675,0.956916,5.83125,0.994256
0.196683,0.728328,0.950098,5.83601,0.987836
0.194244,0.719554,1.02836,5.82169,0.986035
0.19275,0.737447,0.86119,5.82558,0.984495
0.195027,0.723175,0.904901,5.82875,0.990116
0.191287,0.723106,0.890729,5.83255,0.983692
0.188922,0.715241,0.785317,5.8217,0.989653
0.195804,0.720315,0.995907,5.834,0.983522
0.190614,0.745827,0.904744,5.8346,0.992848
0.191874,0.721002,0.897038,5.83145,0.987726
0.192436,0.722096,0.938442,5.83148,0.987902
0.199668,0.740366,0.964002,5.82848,0.97906
0.190729,0.719011,1.06687,5.83021,0.99453
0.19241,0.721083,0.863113,5.83168,0.98839
0.194468,0.730185,0.930077,5.84071,0.993375
0.193354,0.719992,0.979664,5.83077,0.994412
0.194501,0.713402,0.964653,5.83223,0.985725
0.197953,0.732904,0.921551,5.8368,0.989145
0.197729,0.735713,0.931228,5.83994,0.986187
0.192661,0.732681,0.887047,5.8179,0.993975
0.196472,0.733704,1.00885,5.82564,0.987838
0.188815,0.712577,0.948423,5.83818,0.996534
0.196164,0.737123,0.932206,5.82342,0.985991
0.198613,0.711317,0.962918,5.83503,0.986352
0.189018,0.731123,0.982496,5.83142,0.980473
0.199381,0.723927,0.85055,5.83704,0.988434
0.200249,0.726397,0.903692,5.83769,0.995926
0.186299,0.731401,1.00797,5.82884,0.990912
0.195304,0.718737,0.995384,5.826,0.98494
0.19102,0.739659,0.939919,5.84032,0.982926
0.194664,0.71605,0.969611,5.83588,0.989461
0.196833,0.744305,0.938395,5.82484,0.987383
0.188006,0.72435,0.935093,5.83168,0.983001
0.194588,0.727892,0.919624,5.83363,0.99173
0.195269,0.731367,0.918892,5.83087,0.981827
0.189123,0.732113,1.02879,5.8326,0.985849
0.200096,0.709973,0.898838,5.82164,0.992381
0.193131,0.737489,0.941911,5.83158,0.988738
0.199475,0.739821,0.926881,5.83413,0.990099
0.185339,0.719425,0.928143,5.83646,0.984029
0.191207,0.728323,0.85836,5.82674,0.989324
0.199365,0.715049,1.021,5.83417,0.990996
0.190026,0.719911,0.98194,5.82391,0.991011
0.197773,0.728384,0.919659,5.84051,0.99259
0.196454,0.73828,0.930075,5.83536,0.985305
0.195864,0.739696,0.866145,5.83149,0.98943
0.191395,0.714642,0.91694,5.83494,0.984258
0.187683,0.747017,0.922171,5.82989,0.985077
0.193029,0.731775,1.00773,5.83179,0.983188
0.191869,0.728096,0.91691,5.83878,0.98883
0.189447,0.728475,1.07309,5.82666,0.984396
0.192113,0.737339,0.92359,5.82786,0.984986
0.193938,0.743961,0.931093,5.82688,0.984642
0.193582,0.717404,1.03838,5.83331,0.989483
0.191785,0.711116,0.964979,5.82794,0.986279
0.191198,0.727884,0.968829,5.83378,0.991826
0.198034,0.733374,0.905485,5.83609,0.979777
0.194441,0.726433,0.950734,5.83432,0.98496
0.193624,0.739489,0.990528,5.82916,0.987146
0.194443,0.721173,0.982227,5.83672,0.989176
0.196624,0.72856,0.90734,5.8378,0.993726
0.193462,0.725133,0.931052,5.83713,0.992867
0.193096,0.726248,0.97468,5.835,0.98801
0.185735,0.725875,0.976617,5.83626,0.989571
0.194587,0.724695,0.925293,5.83984,0.988826
0.195898,0.719297,1.01091,5.83225,0.993612
0.189625,0.723625,0.927884,5.83886,0.988938
0.194877,0.728631,0.930349,5.8412,0.986929
0.194873,0.715115,0.920086,5.82944,0.988803
0.196668,0.72717,0.864059,5.84384,0.98484
0.188665,0.709811,0.79679,5.82463,0.992519
0.194212,0.725369,0.933515,5.82993,0.986425
0.190914,0.734683,0.98775,5.82585,0.98665
0.195578,0.734388,0.922348,5.83926,0.99545
0.192995,0.72632,0.875024,5.82127,0.986501
0.199038,0.736218,0.886274,5.82201,0.991872
0.193662,0.728415,0.918636,5.83311,0.990973
0.191649,0.732546,0.820649,5.84018,0.987189
0.190202,0.743964,0.911123,5.82433,0.984626
0.196024,0.732385,0.874151,5.82069,0.988785
0.189714,0.732851,0.9139,5.83261,0.979188
0.188301,0.716888,0.969101,5.82848,0.990836
0.194809,0.717475,0.972828,5.83478,0.98664
0.189645,0.724787,1.05559,5.84153,0.98356
0.19041,0.716788,0.949446,5.83272,0.986899
0.193561,0.71536,0.934669,5.83358,0.981878
0.194391,0.721164,0.951892,5.82672,0.984811
0.186239,0.732017,0.92407,5.83572,0.988827
0.199409,0.72727,0.906428,5.82778,0.988033
0.187049,0.714638,0.958138,5.83406,0.986464
0.190077,0.723334,0.911429,5.83072,0.990655
0.193669,0.730969,0.973464,5.82965,0.984493
0.190113,0.720203,1.01297,5.8379,0.99008
0.186492,0.723402,0.934336,5.82819,0.992475
0.192078,0.729321,0.984546,5.83997,0.985454
0.193222,0.723822,1.00265,5.83685,0.985632
0.19758,0.743658,0.893372,5.84366,0.984116
0.188771,0.72643,0.902336,5.84364,0.991676
0.189758,0.72764,0.984755,5.83672,0.992475
0.187865,0.723175,0.988228,5.83594,0.98894
0.195455,0.719212,0.916155,5.83738,0.981543
0.188626,0.711546,0.983074,5.83816,0.982892
0.191464,0.722156,1.01076,5.8317,0.986934
0.189744,0.736569,0.928933,5.82621,0.982676
0.193226,0.720489,0.980436,5.82679,0.99209
0.199234,0.743681,0.97668,5.83373,0.987724
0.189196,0.753121,0.974581,5.82759,0.983662
0.182666,0.730292,0.929043,5.83872,0.995709
0.192886,0.723585,0.925276,5.8313,0.993122
0.191108,0.719394,1.00775,5.83445,0.989056
0.195125,0.724933,0.968166,5.82926,0.988832
0.200146,0.745343,0.850231,5.81744,0.988436
0.191754,0.738142,0.961155,5.83489,0.983565
0.193447,0.737742,0.930187,5.82057,0.994674
0.195683,0.718137,0.899971,5.83222,0.98879
0.192,0.752173,0.877916,5.83799,0.991642
0.19341,0.739685,0.875475,5.83577,0.987416
0.190311,0.738983,0.992295,5.82848,0.986785
0.190496,0.740411,0.990883,5.83272,0.985685
0.185838,0.711652,0.936054,5.84179,0.984945
0.190578,0.740062,0.850142,5.83656,0.983529
0.189545,0.716309,0.94033,5.83637,0.992903
0.191267,0.71411,0.996234,5.82908,0.986721
0.19569,0.729088,0.993756,5.83141,0.993228
0.196611,0.721498,0.888993,5.82157,0.992103
0.184676,0.729398,0.938211,5.84092,0.983892
0.191283,0.726353,0.929263,5.83633,0.983443
0.196076,0.71271,1.07322,5.83269,0.980466
0.191909,0.718525,0.928598,5.83438,0.990243
0.189795,0.725194,1.029,5.82745,0.983929
0.197743,0.727848,0.928685,5.83415,0.987348
0.193739,0.739944,0.927748,5.83386,0.997103
0.192328,0.736361,0.932202,5.82525,0.987179
0.195194,0.723114,0.906863,5.83223,0.990012
0.191665,0.749254,0.977129,5.82748,0.990789
0.19613,0.727733,0.994975,5.83714,0.985626
0.194745,0.723035,1.03588,5.84483,0.989982
0.197373,0.733467,0.98765,5.8321,0.984035
0.194715,0.718618,0.957156,5.83982,0.979883
0.194041,0.730235,0.880807,5.83366,0.983049
0.192825,0.73537,0.924431,5.83196,0.990234
0.198135,0.722141,0.914923,5.82708,0.988375
0.198103,0.748942,0.919767,5.82288,0.982441
0.194127,0.724782,0.885353,5.83585,0.986141
0.190386,0.712024,0.958959,5.82609,0.984319
0.192334,0.737881,0.958199,5.82622,0.996538
0.191816,0.74672,0.954058,5.84032,0.985269
0.197316,0.727398,0.791515,5.83158,0.98429
0.197177,0.734034,0.951447,5.83606,0.979019
0.191215,0.729991,0.968722,5.83074,0.987814
0.189841,0.726557,0.908929,5.83043,0.987643
0.18953,0.734999,0.931154,5.82953,0.989398
0.194707,0.730871,0.919597,5.83095,0.98323
0.19399,0.726863,0.911298,5.83063,0.986468
0.195053,0.737205,0.970852,5.84142,0.991474
0.194857,0.738898,0.987543,5.8236,0.98353
0.195961,0.727469,0.983358,5.83319,0.991163
0.192563,0.729297,0.985271,5.83902,0.986044
0.188568,0.718724,0.90696,5.83379,0.982631
0.190111,0.7291,0.968863,5.84291,0.98939
0.196195,0.729583,0.962069,5.83016,0.979384
0.192782,0.724615,0.974915,5.82768,0.983359
0.191116,0.721768,1.01833,5.83875,0.99242
0.195806,0.73897,1.0579,5.83249,0.990851
0.193613,0.729207,0.958448,5.82979,0.983865
0.191041,0.751683,1.02187,5.82165,0.992361
0.192231,0.732509,0.89297,5.82753,0.99389
0.191985,0.709461,0.96268,5.83072,0.984713
0.194024,0.746695,0.963682,5.8303,0.986368
0.192004,0.719428,1.01294,5.83079,0.98723
0.189367,0.729527,0.949688,5.83677,0.989655
0.196451,0.727793,1.06745,5.82816,0.984177
0.196793,0.705999,0.875874,5.83594,0.980891
0.194873,0.728248,0.929509,5.84225,0.988294
0.192359,0.720667,0.972873,5.83845,0.990091
0.197924,0.728106,0.92483,5.8395,0.986298
0.195488,0.730739,0.893551,5.82955,0.985523
0.192204,0.742345,0.996701,5.82942,0.982463
0.189912,0.716296,0.886071,5.84625,0.98623
0.192208,0.708038,0.853777,5.83203,0.989409
0.192555,0.735576,0.880948,5.83896,0.989032
0.192626,0.717704,0.897329,5.83128,0.986676
0.194119,0.737153,0.967525,5.8363,0.980385
0.194006,0.730188,0.946957,5.84159,0.988748
0.193055,0.73894,0.984176,5.83483,0.988863
0.180971,0.738276,0.997335,5.83844,0.982696
0.193364,0.721817,0.902502,5.82888,0.988084
0.187035,0.727846,1.005,5.83424,0.986785
0.190531,0.723036,0.963991,5.83588,0.987382
0.192188,0.753895,0.939046,5.82711,0.988834
0.194608,0.719447,0.975993,5.83034,0.98873
0.195761,0.722671,0.902431,5.82931,0.985717
0.185905,0.725203,0.954357,5.83856,0.984182
0.196522,0.733558,0.914261,5.82884,0.9899
0.191264,0.733961,0.958501,5.84221,0.984354
0.195597,0.71997,0.951637,5.82406,0.987176
0.190417,0.7139,1.01638,5.83141,0.987486
