i,mean,sd,q05,q50,q95,neff,rhat
3656,0.254586,1.09861,-1.54878,0.277596,2.05248,1666.89,0.999836
3657,0.22892,0.989273,-1.39356,0.237022,1.8656,1666.89,0.997432
3658,-0.0386729,0.999413,-1.66315,-0.00534357,1.50043,1491.66,0.998867
3659,-0.46847,1.08242,-2.18127,-0.50799,1.42547,1090.09,0.99747
3660,-0.59371,0.98026,-2.17229,-0.597923,1.0109,1111.09,0.998712
3661,-0.628971,0.86406,-2.05286,-0.614494,0.752604,1029.65,1.00342
3662,-0.0984683,0.938822,-1.69362,-0.0968494,1.37302,1123.26,0.997776
3663,-0.298864,0.908147,-1.7792,-0.341955,1.29994,1275.19,0.997834
3664,-0.341037,0.867324,-1.73233,-0.354696,1.07036,1529.37,0.997548
3665,-0.205589,0.981946,-1.74613,-0.205202,1.37206,896.844,1.00128
3666,0.231678,1.05765,-1.55378,0.249797,1.96597,1666.89,0.996791
3667,0.747289,0.853912,-0.721479,0.706003,2.17159,997.776,1.00297
3668,-0.281717,1.01838,-1.87733,-0.303286,1.34946,834.154,0.998248
3669,0.177051,0.956088,-1.3437,0.136003,1.784,1575.3,0.997865
3670,0.473315,0.929974,-1.12988,0.473111,2.05107,1666.89,0.99792
3671,-0.277729,0.982941,-1.80498,-0.268978,1.25068,1350.77,0.997646
3672,-0.255347,0.932261,-1.79255,-0.288456,1.20772,1281.65,0.997895
3673,0.16804,0.95562,-1.49529,0.208582,1.74902,1301.08,0.997201
3674,0.218698,0.934371,-1.31928,0.20677,1.75236,1150.97,0.999174
3675,0.211904,1.05387,-1.52437,0.188598,2.04063,1158.44,0.997143
3676,-0.395064,0.910097,-1.80045,-0.420575,1.08175,1539.74,0.99736
3677,0.212811,0.995908,-1.36577,0.164441,1.87798,1608.3,0.997954
3678,0.185743,0.955625,-1.49934,0.243252,1.66573,1666.89,0.996762
3679,-0.525812,0.998289,-2.16262,-0.523444,1.1336,1118.74,0.997549
3680,-0.0583301,0.798133,-1.3995,-0.0485232,1.23677,1032.7,0.997062
3681,-0.416835,0.907684,-1.93307,-0.376067,1.00281,1666.89,0.997033
3682,-0.283691,0.988253,-1.96697,-0.298947,1.34299,1297.15,0.997841
3683,-0.590037,0.919347,-2.06918,-0.611056,0.918434,963.681,0.99837
3684,-0.24328,0.911401,-1.67766,-0.254686,1.30012,1510.76,1.00048
3685,0.13604,0.962568,-1.51591,0.155533,1.71423,816.752,0.998883
3686,0.145438,0.951863,-1.38346,0.118449,1.64235,915.773,0.996961
3687,0.506592,0.945124,-1.05283,0.517994,2.001,1018.14,0.998907
3688,-0.235914,0.88597,-1.72488,-0.235576,1.15407,803.861,0.997667
3689,-0.175491,1.02579,-1.80375,-0.164645,1.41324,1646.82,0.999273
3690,0.357381,0.962293,-1.19783,0.370606,1.93215,1242.75,0.999056
3691,-0.220151,0.959292,-1.84635,-0.226118,1.42624,1484.04,0.997592
3692,-0.25624,1.03626,-2.0851,-0.254933,1.58662,1110.78,0.998531
3693,0.399861,0.905755,-1.07138,0.390845,1.93471,1252.71,0.998035
3694,0.133799,0.937453,-1.41942,0.162272,1.70503,1666.89,0.997394
3695,-0.252787,1.04398,-1.98232,-0.257612,1.46737,1666.89,1.00028
3696,0.00108852,1.04856,-1.73192,0.0617814,1.62878,1471.45,0.997899
3697,0.723584,0.863307,-0.763257,0.752766,2.22363,1116.67,0.997684
3698,-0.225717,0.955949,-1.72869,-0.247166,1.40358,1404.05,0.996924
3699,0.315146,0.837329,-1.1143,0.312214,1.67235,919.809,0.99791
3700,-0.214892,0.864806,-1.55258,-0.206077,1.12087,1529.56,0.997904
3701,-0.251958,1.03688,-1.91121,-0.217849,1.41109,1230.41,0.998041
3702,0.0291796,1.06345,-1.64987,0.0428077,1.73039,1339.7,0.997364
3703,-0.201787,1.01144,-1.71354,-0.22844,1.5273,980.356,1.00176
3704,0.20784,1.01405,-1.48999,0.217674,1.87468,1435.11,0.998857
3705,0.0598876,0.983151,-1.64059,0.0788321,1.67272,1170.07,0.996886
3706,0.184892,0.993334,-1.41745,0.217354,1.80559,834.515,0.997159
3707,0.174526,0.833419,-1.1272,0.191328,1.56561,1666.89,0.996931
3708,0.241137,0.951703,-1.35422,0.210732,1.87286,1666.89,0.997451
3709,-0.371953,0.948046,-1.90421,-0.397585,1.19726,1666.89,0.997093
3710,0.630698,0.879569,-0.868086,0.655357,2.00165,918.663,0.999698
3711,0.18762,0.928326,-1.32792,0.174332,1.60917,1271.28,1.00056
3712,-0.0469377,0.967116,-1.67882,-0.080306,1.49013,942.309,0.99851
3713,0.191533,1.01913,-1.6123,0.204739,1.83954,976.419,0.997854
3714,0.215141,0.938113,-1.43019,0.253916,1.76826,1384.24,0.999252
3715,-0.491514,0.876976,-2.02109,-0.473064,0.902599,977.926,0.998038
3716,0.208235,0.936392,-1.35359,0.246378,1.78403,1039.7,0.997029
3717,-0.184387,0.941905,-1.69512,-0.151547,1.3318,1405.68,0.997869
3718,-0.247622,1.09836,-2.11582,-0.269547,1.54749,1092.56,0.999111
3719,-0.240622,1.01988,-1.95112,-0.248654,1.41436,1666.89,0.998606
3720,0.143587,0.922177,-1.33824,0.162168,1.63346,1405.92,0.998164
3721,-0.04755,0.965824,-1.68061,-0.0592925,1.55198,1520.05,0.997382
3722,-0.219312,1.02587,-1.79997,-0.218044,1.44109,1458.82,0.999518
3723,0.194746,0.933464,-1.27898,0.2176,1.72788,1266.13,0.998692
3724,-0.416471,1.01507,-2.04699,-0.483618,1.25358,932.704,1.00068
3725,-0.378237,0.937845,-1.91467,-0.397248,1.11248,1096.41,0.997849
3726,0.166681,0.945151,-1.48577,0.158949,1.73794,1079.83,0.999668
3727,0.164342,0.839983,-1.21308,0.182698,1.49644,845.172,0.998535
3728,-0.252264,0.844581,-1.59552,-0.275633,1.22259,849.931,1.00031
3729,-0.0408013,0.955781,-1.56737,-0.044514,1.51809,1101.34,0.998014
3730,-0.226442,0.955223,-1.81978,-0.232805,1.42624,1292.54,0.997058
3731,0.19286,0.831916,-1.17414,0.139891,1.63831,1666.89,1.0001
3732,0.382159,0.961682,-1.1494,0.40062,1.95193,766.404,0.998873
3733,0.172168,0.989042,-1.55519,0.174731,1.74402,1236.28,1.00052
3734,0.17301,0.858298,-1.23035,0.0937538,1.54938,1130.95,0.997701
3735,-0.260097,0.928231,-1.70256,-0.285607,1.24647,1212.38,0.99745
3736,0.346819,0.916568,-1.17984,0.385058,1.85927,982.435,0.996892
3737,-0.18225,1.0006,-1.87265,-0.222172,1.41484,1174.72,0.997351
3738,-0.224172,1.04231,-1.93199,-0.242206,1.5234,1445.96,0.996983
3739,0.318205,0.887437,-1.0347,0.290959,1.78006,1204.29,0.998477
3740,-0.257041,0.969738,-1.82108,-0.266369,1.3237,1272.99,0.998022
3741,0.40565,0.883803,-1.04592,0.370244,1.89571,1132.43,0.997572
3742,-0.200661,0.934772,-1.62878,-0.238444,1.20477,1026.95,0.997991
3743,0.239759,0.901494,-1.20788,0.204787,1.78832,868.98,0.998266
3744,0.169101,0.951489,-1.49581,0.182421,1.65952,871.472,0.997695
3745,0.152944,0.923881,-1.3665,0.0983558,1.74951,1666.89,0.998134
3746,-0.0798273,1.00234,-1.8063,-0.0856268,1.5066,1288.59,0.99736
3747,-0.264197,0.965622,-1.69339,-0.310518,1.3104,1548.28,0.996964
3748,-0.221386,1.01393,-1.94247,-0.236564,1.50199,1216.5,0.999712
3749,0.233805,0.884735,-1.18651,0.248459,1.7289,1108.52,0.999211
3750,0.0962823,0.897663,-1.35805,0.0520783,1.60939,813.404,1.00103
3751,0.146623,0.994362,-1.56029,0.16871,1.80107,1331.78,0.999608
3752,-0.00899387,0.992781,-1.73068,0.018816,1.55325,1443.47,0.999319
3753,0.164131,0.911553,-1.30481,0.196201,1.66144,1404.06,0.99948
3754,0.478142,0.931438,-1.0198,0.491881,1.96948,1446.67,0.998884
3755,0.622759,0.980895,-1.11265,0.618647,2.21285,1126.74,0.997027
3756,0.347631,0.96728,-1.2476,0.332033,2.00322,1279.01,0.996907
3757,0.157748,0.952124,-1.36123,0.140381,1.69373,899.151,0.996847
3758,-0.0289518,0.931526,-1.56239,-0.0753471,1.54144,853.708,1.00007
3759,-0.332722,0.959959,-1.97642,-0.348248,1.21057,1388.51,0.999034
3760,0.265192,0.920583,-1.33779,0.284314,1.77274,1336.17,0.998162
3761,-0.81238,0.897638,-2.36855,-0.841869,0.630943,1195.04,0.999046
3762,0.464214,0.98123,-1.21001,0.513252,1.97272,884.135,1.00085
3763,-0.319982,1.04316,-2.00011,-0.326736,1.42441,1609.46,0.998102
3764,-0.669985,0.942489,-2.04793,-0.693028,0.886942,1224.28,0.998311
3765,-0.629907,0.939834,-2.19598,-0.642981,0.912418,1666.89,0.99727
3766,-0.412092,0.906288,-1.83629,-0.436306,1.06551,1423.58,0.998756
3767,-0.233041,1.0476,-1.91712,-0.22834,1.45761,911.085,0.999873
3768,0.285214,0.895697,-1.28481,0.30686,1.79281,957.414,1.00092
3769,-0.257074,1.02671,-2.04558,-0.227882,1.47459,1209.8,0.998326
3770,-0.248372,1.0029,-1.90037,-0.253185,1.44647,1666.89,0.998414
3771,-0.246134,0.983123,-1.89479,-0.292123,1.39146,1236.19,0.998517
3772,-0.217019,0.888451,-1.74536,-0.221403,1.16228,1123.1,0.998325
3773,0.159152,0.908188,-1.30993,0.147762,1.68244,1666.89,0.999087
3774,0.138346,0.824234,-1.18608,0.163066,1.48577,1097.16,0.997317
3775,0.164232,0.891666,-1.31323,0.134836,1.67614,1658.81,0.997076
3776,0.258846,0.971697,-1.40796,0.254862,1.86379,1214.32,0.997947
3777,-0.289473,1.05905,-2.14329,-0.261188,1.38316,1666.89,0.996945
3778,-0.0484145,0.968065,-1.64917,-0.0706354,1.52479,1666.89,0.996758
3779,-0.231735,0.961475,-1.78142,-0.237675,1.39516,879.852,0.997064
3780,-0.163986,1.02279,-1.84019,-0.122475,1.39061,1096.55,0.999089
3781,-0.244771,0.964834,-1.76259,-0.255295,1.31377,1090.83,0.996772
3782,0.0793546,0.976304,-1.58959,0.0674708,1.6868,1045.78,0.997875
3783,0.303493,0.905548,-1.13316,0.315139,1.78979,658.554,0.997622
3784,-0.0188955,0.907935,-1.58745,-0.0564593,1.51706,1666.89,0.999683
3785,0.211626,0.926033,-1.31258,0.234152,1.66984,1205.78,0.997269
3786,0.189291,0.965204,-1.35155,0.14007,1.78093,1044.98,0.996845
3787,-0.656016,0.88763,-2.06321,-0.660233,0.808913,1666.89,0.997614
3788,-0.221325,1.03619,-1.79572,-0.195947,1.41826,1263.07,0.998765
3789,0.321994,0.843068,-0.99565,0.304215,1.67618,1403.11,0.998906
3790,-0.663158,0.958514,-2.17291,-0.702657,0.943601,1666.89,0.996797
3791,-0.0154326,0.849255,-1.33681,-0.0548604,1.47536,1180.72,0.998691
3792,0.327008,0.865341,-1.13221,0.336847,1.68273,1567.23,0.996945
3793,-0.0743961,0.935553,-1.64601,-0.135931,1.48893,1311.5,1.00105
3794,0.222051,1.02038,-1.45428,0.206861,2.01285,990.32,0.997276
3795,-0.358411,0.903226,-1.84647,-0.31508,1.09233,1137.5,0.997152
3796,-0.644077,0.902285,-2.14645,-0.610501,0.857476,1528.23,0.998214
3797,-0.0352049,0.917072,-1.54512,-0.0595272,1.3632,1057.93,0.99904
3798,0.0634393,0.92246,-1.48788,0.0855274,1.52733,755.139,0.996872
3799,-0.27079,0.988186,-1.89481,-0.291089,1.4334,1045.32,0.99783
3800,-0.0438752,1.08629,-1.87705,-0.0846291,1.70219,1021.6,0.998325
3801,0.216639,0.934061,-1.30461,0.201593,1.77003,1358.77,1.0003
3802,-0.249281,0.983048,-1.91203,-0.282816,1.36143,1666.89,0.998096
3803,0.156268,0.966283,-1.40217,0.166863,1.77292,1666.89,0.997319
3804,-0.197407,0.947658,-1.74282,-0.186255,1.43226,1555.21,0.997824
3805,0.055771,0.971477,-1.62127,0.0654393,1.66203,1666.89,0.997574
3806,0.220984,0.94356,-1.30358,0.222226,1.74007,1666.89,0.996982
3807,0.258852,0.940787,-1.31388,0.208649,1.8279,1044.06,0.997561
3808,-0.190107,1.01591,-1.90268,-0.207836,1.55331,1395.09,0.997921
3809,-0.259764,0.953967,-1.81833,-0.256319,1.38311,1393.25,0.997964
3810,-0.202386,1.03113,-1.86724,-0.212316,1.64925,1595.75,0.997061
3811,0.246868,0.970803,-1.41459,0.21787,1.85987,1382.48,0.998442
3812,-0.227435,0.907045,-1.79101,-0.234129,1.22591,1646.64,0.997557
3813,0.1242,0.962275,-1.47103,0.101335,1.76186,1666.89,0.998471
3814,-0.266839,0.977878,-1.8592,-0.267131,1.36121,1304.4,0.998964
3815,-0.229262,0.949478,-1.74832,-0.206477,1.32422,1008.99,0.998726
3816,0.00647826,0.978336,-1.62698,-0.0125175,1.65437,1103.56,0.998076
3817,0.229771,1.00011,-1.3186,0.217171,1.86751,1349.33,0.997837
3818,0.0167951,1.09601,-1.73423,0.00766127,1.85431,936.444,0.998346
3819,-0.200884,0.950332,-1.76677,-0.215914,1.36312,1604.86,0.999373
3820,-0.267774,0.941586,-1.77366,-0.275196,1.15961,1428.1,0.998313
3821,-0.0595635,1.01668,-1.64844,-0.0547144,1.63239,1666.89,0.998149
3822,0.152687,0.931995,-1.35965,0.186094,1.62626,1286.11,0.997491
3823,-0.294916,0.933404,-1.84451,-0.322338,1.26687,1598.99,0.997239
3824,-0.300073,0.925379,-1.87432,-0.299281,1.21308,1273.82,0.997944
3825,-0.477446,1.04177,-2.1018,-0.498665,1.24152,932.334,0.99847
3826,-0.5342,0.903502,-2.01164,-0.550323,0.930172,1666.89,0.998179
3827,-0.84988,0.921477,-2.33987,-0.838324,0.650167,1544.01,0.997739
3828,0.41377,0.956995,-1.17748,0.46075,1.91396,1666.89,0.997443
3829,0.188842,0.904884,-1.33407,0.17233,1.73718,1626.88,0.997044
3830,-0.401629,0.944164,-1.93081,-0.419483,1.16153,1479.61,1.00181
3831,0.230914,0.954171,-1.23877,0.205728,1.72308,1489.53,0.997975
3832,0.28248,0.978739,-1.28839,0.282259,1.97749,1666.89,0.998907
3833,-0.427393,0.920426,-1.90656,-0.469272,1.17388,1343.36,0.997762
3834,0.426034,0.939273,-1.14486,0.426949,1.98223,801.455,1.00034
3835,-0.111643,0.985567,-1.71953,-0.113344,1.55046,951.139,1.00208
3836,-0.302697,1.07687,-2.12747,-0.27075,1.43581,928.413,0.999301
3837,-0.274123,0.977317,-1.8747,-0.268927,1.32948,1666.89,0.997146
3838,0.406167,0.893216,-1.12385,0.453085,1.9098,958.711,0.997627
3839,0.152185,0.944037,-1.49627,0.13074,1.71844,1107.64,0.99721
3840,-0.275457,0.915716,-1.74124,-0.296841,1.15585,1431.84,0.998122
3841,-0.215174,0.945397,-1.7082,-0.196495,1.27049,1666.89,0.996807
3842,0.0385408,0.919884,-1.43151,0.0653282,1.51195,1416.14,0.998617
3843,-0.225867,1.04929,-1.88817,-0.210544,1.5693,1124.6,1.00115
3844,0.922786,0.852933,-0.411622,0.914017,2.28632,1291.12,0.998629
3845,-0.0223085,1.04494,-1.7035,-0.0432145,1.77607,1493.74,1.00128
3846,0.603277,0.936634,-0.878509,0.598486,2.13085,1385.98,0.998595
3847,-0.00527045,0.935102,-1.50329,-0.0270741,1.53006,1391.36,1.00029
3848,0.219758,0.985553,-1.49577,0.197451,1.89729,1666.89,0.996785
3849,0.203927,0.937815,-1.21541,0.160743,1.78913,948.732,0.997381
3850,0.105961,0.880076,-1.38769,0.0931358,1.56085,1486.57,0.997632
3851,-0.217301,1.02131,-1.92858,-0.206704,1.5023,1666.89,0.997602
3852,0.214465,0.946888,-1.26462,0.18821,1.85233,1552.53,0.997314
3853,0.370203,0.926803,-1.20537,0.374356,1.84071,1195.58,0.997499
3854,-0.211193,0.89971,-1.70961,-0.197098,1.28866,1257.22,0.997812
3855,-0.264033,1.00057,-1.88637,-0.275372,1.37936,1666.89,0.997367
3856,-0.00749952,0.902178,-1.50836,-0.0035144,1.55409,1434.97,0.998641
3857,-0.236444,0.991073,-1.95022,-0.24411,1.35369,1399.75,0.997495
3858,0.191957,1.03174,-1.52743,0.168889,1.84944,1234.13,1.00013
3859,-0.0487801,0.895107,-1.46991,-0.000568477,1.36765,1535.1,0.99692
3860,0.163866,0.925487,-1.33503,0.16949,1.62073,1088.33,0.998394
3861,-0.428491,0.926669,-1.92043,-0.452709,1.15984,1580.71,0.998784
3862,-0.264111,0.982272,-1.85553,-0.287031,1.44489,1650.99,0.996738
3863,-0.243,0.891817,-1.72703,-0.277611,1.22111,959.997,0.99886
3864,0.33485,0.97155,-1.33324,0.390469,1.83656,1154.22,0.997549
3865,0.373721,0.947398,-1.25461,0.374161,1.90191,1092.51,0.999328
3866,-0.190909,0.976713,-1.83018,-0.210167,1.43356,1522.38,0.999438
3867,0.472495,0.968054,-1.09951,0.488888,1.97637,1337.01,0.99758
3868,-0.219094,1.13702,-2.11948,-0.271838,1.56241,1450.54,0.997185
3869,-0.0276698,0.958381,-1.67604,0.000184473,1.62224,1432.69,0.996913
3870,-0.532565,0.945302,-2.06633,-0.548624,1.0711,1088.86,0.99716
3871,0.905879,0.815085,-0.400138,0.898956,2.14468,822.326,0.997923
3872,0.262159,1.03838,-1.53036,0.270303,1.94887,1442.47,0.998237
3873,0.00574494,0.83732,-1.37557,0.0328269,1.35172,1011.33,1.00339
3874,-0.133042,0.941992,-1.72205,-0.140616,1.44165,1223.67,0.998259
3875,-0.256845,1.02939,-1.81643,-0.271682,1.41673,1347.34,0.998178
3876,-0.26463,0.91095,-1.78468,-0.28908,1.31682,1243.46,0.999557
3877,-0.037894,0.995659,-1.77889,0.0126403,1.56401,868.827,1.00103
3878,0.256805,1.01203,-1.35442,0.263466,1.94637,989.408,0.998795
3879,-0.228199,0.934405,-1.79895,-0.255806,1.29262,1402.39,0.997215
3880,-0.165836,1.00252,-1.85422,-0.11794,1.42965,1138.56,0.998111
3881,0.165969,0.93655,-1.33193,0.171831,1.66506,934.364,0.998951
3882,0.164463,0.873142,-1.19594,0.132905,1.61496,1666.89,1.00074
3883,0.192301,0.79661,-1.08521,0.186412,1.50589,1244.63,0.998172
3884,-0.245944,1.0223,-1.96589,-0.247378,1.54701,1666.89,0.998092
3885,-0.0557307,0.930072,-1.54751,-0.0416958,1.43892,1048.21,0.999794
3886,-0.232872,0.899065,-1.68651,-0.272199,1.30289,1481.35,0.99775
3887,-0.0102865,1.00018,-1.59372,-0.0343677,1.55039,1622.9,0.997422
3888,0.354574,0.902475,-1.12949,0.391025,1.83765,1187.64,0.997435
3889,-0.0223927,0.923465,-1.53,-0.0266505,1.5194,1540.44,0.998271
3890,-0.223017,0.898021,-1.64134,-0.180452,1.23023,1109.54,0.997367
3891,0.214917,0.956701,-1.3989,0.246076,1.75988,1582.85,0.999347
3892,-0.188645,0.997343,-1.81908,-0.201275,1.46244,897.983,0.99678
3893,0.339085,0.782138,-0.991569,0.335547,1.60726,1187.83,0.998741
3894,-0.252926,1.02879,-1.88388,-0.29685,1.50149,1151.68,0.997819
3895,-0.231403,0.942144,-1.76912,-0.264325,1.35331,692.972,0.999011
3896,-0.583431,0.872003,-2.02818,-0.573695,0.822263,1569.25,0.996928
3897,0.168336,0.897993,-1.27984,0.162687,1.65541,1666.89,0.997376
3898,-0.49627,1.03235,-2.16045,-0.515134,1.22545,1457.91,0.997366
3899,0.226476,0.96109,-1.37839,0.209263,1.77119,1292.52,0.998589
3900,0.197719,0.964385,-1.50183,0.21931,1.83916,1130.03,0.998933
3901,0.198857,0.987027,-1.33837,0.173986,2.01179,1300.24,0.998308
3902,0.48724,0.654384,-0.538966,0.471674,1.61087,1096.17,0.997048
3903,0.203426,1.04286,-1.49953,0.147939,1.87019,979.967,0.99743
3904,-0.489556,0.989054,-2.07724,-0.544125,1.23712,1666.89,0.996813
3905,0.171266,1.03156,-1.61762,0.179706,1.90513,1642.23,0.998303
3906,0.431371,1.01969,-1.32364,0.378385,2.07854,1321.39,0.998071
3907,0.452883,0.940394,-1.118,0.451079,1.97228,1119.62,0.997227
3908,-0.434383,0.871563,-1.92322,-0.444162,0.965823,1050.0,0.996945
3909,0.179327,0.861474,-1.31856,0.189954,1.66177,1278.87,0.99846
3910,0.374528,0.99726,-1.17499,0.3725,1.95352,1666.89,0.997188
3911,0.0605133,0.951376,-1.58693,0.0429438,1.61165,1666.89,0.997512
3912,-0.383586,1.03479,-2.04133,-0.40501,1.3984,1505.29,0.999492
3913,0.126275,0.965596,-1.33106,0.113411,1.6747,1105.43,0.996895
3914,0.055071,0.977679,-1.52307,0.0704194,1.75703,1303.42,0.998449
3915,0.218866,0.920106,-1.36021,0.21894,1.71951,1153.37,0.996883
3916,0.0406425,0.981604,-1.43682,-0.026513,1.60471,1666.89,0.997868
3917,-0.0835885,0.836818,-1.4757,-0.0913157,1.20765,1481.37,0.996913
3918,-0.636028,0.887535,-2.13583,-0.60791,0.924938,1323.25,0.997092
3919,-0.44956,0.91614,-1.94701,-0.484056,1.05422,1266.69,0.997704
3920,0.663935,0.938262,-0.898487,0.656145,2.16638,1468.72,0.997002
3921,0.263543,1.01848,-1.35084,0.280389,1.88741,1037.11,0.997141
3922,0.225391,0.944977,-1.33355,0.209109,1.79631,839.438,1.00217
3923,0.0566936,0.953745,-1.51193,0.0321702,1.54217,1074.89,0.998593
3924,0.237306,0.864176,-1.18956,0.261016,1.67248,1279.46,0.999756
3925,0.393119,0.924125,-1.1451,0.362694,1.88861,1024.49,0.99778
3926,-0.200031,0.954411,-1.85463,-0.138789,1.35635,1069.9,0.998623
3927,0.258759,0.923747,-1.27914,0.244195,1.75346,968.035,0.999113
3928,0.146386,1.02049,-1.41907,0.113539,1.86207,1666.89,0.996722
3929,0.202922,0.941766,-1.25273,0.190257,1.68423,1335.76,0.998081
3930,0.236647,1.03241,-1.57703,0.274677,1.91414,1426.92,0.997855
3931,-0.218104,0.997507,-1.93731,-0.19447,1.40685,1666.89,0.996794
3932,-0.263196,1.00418,-1.85645,-0.265788,1.42314,1095.19,0.997016
3933,-0.270115,0.972823,-1.82682,-0.320603,1.53404,1630.62,0.997457
3934,-0.278492,0.992197,-1.83022,-0.273673,1.31903,1594.21,0.997671
3935,0.63363,0.902,-0.907289,0.691622,2.13037,980.51,0.998983
3936,-0.228056,0.926452,-1.77394,-0.249018,1.35921,1409.02,0.997801
3937,-0.456244,0.941765,-2.07177,-0.446225,1.0418,1314.11,0.997472
3938,-0.244342,1.02727,-1.98033,-0.224194,1.55022,1614.45,0.998197
3939,-0.266861,0.925484,-1.7557,-0.264426,1.23794,801.81,0.997579
3940,-1.11685,0.93572,-2.6128,-1.14241,0.39423,868.091,0.999985
3941,0.151801,0.979103,-1.55521,0.167034,1.71838,757.614,0.999104
3942,-0.275309,1.12579,-2.05864,-0.335796,1.60001,1347.73,0.999377
3943,-0.647682,0.964784,-2.11824,-0.669915,1.07447,817.678,1.00164
3944,-0.288426,0.956961,-1.93106,-0.238773,1.22487,1166.9,0.997521
3945,0.179938,0.995418,-1.46326,0.205452,1.76445,1309.94,0.998841
3946,-0.244455,0.995142,-1.79204,-0.271704,1.43301,1067.98,0.997849
3947,0.221741,0.974429,-1.3793,0.230768,1.81402,963.356,0.997418
3948,-0.247492,1.01221,-1.87464,-0.256199,1.36582,1342.59,0.996932
3949,-0.247948,0.968576,-1.76876,-0.256128,1.32487,1245.31,0.998046
3950,0.188691,0.962819,-1.52458,0.179032,1.80269,1143.57,0.996839
3951,-0.16193,1.00815,-1.81756,-0.17148,1.52935,1666.89,0.997758
3952,0.190914,0.876039,-1.31589,0.232394,1.60472,1024.54,0.997453
3953,-0.259031,0.963844,-1.79483,-0.314875,1.44742,958.689,0.997634
3954,-0.241566,0.950971,-1.73836,-0.255997,1.45506,1276.01,1.00084
3955,-0.18754,1.0568,-1.88603,-0.201246,1.55467,975.057,1.00046
3956,0.824686,0.852152,-0.655384,0.863506,2.15692,968.959,0.997741
3957,-0.23986,0.90673,-1.80952,-0.274025,1.25714,1193.38,0.999896
3958,-0.601574,0.886272,-1.98991,-0.617112,0.910531,1189.41,0.999133
3959,0.161155,0.996071,-1.4996,0.179677,1.8602,1572.38,0.997598
3960,-0.804863,0.838441,-2.26733,-0.796859,0.587328,1666.89,0.997242
3961,-0.45058,0.967375,-2.03642,-0.479512,1.17081,1579.79,0.997936
3962,0.162881,0.91968,-1.31428,0.145718,1.68083,940.386,0.997483
3963,-0.00262109,1.03753,-1.68579,-0.0285734,1.71008,1666.89,0.999472
3964,0.420227,0.956543,-1.17244,0.441897,1.98223,1621.6,0.997018
3965,0.266995,0.984377,-1.43026,0.293129,1.80831,1510.38,0.998069
3966,-0.210676,0.900858,-1.7326,-0.222333,1.27355,1353.44,0.997389
3967,-0.0129641,1.05657,-1.81849,-0.0288242,1.71387,1666.89,0.996974
3968,0.68821,0.786421,-0.513028,0.690006,2.05505,922.538,1.00013
3969,0.260454,0.991477,-1.40932,0.269706,1.81571,1666.89,0.99711
3970,0.183622,0.88765,-1.27064,0.161921,1.67046,1246.73,0.999243
3971,0.246613,1.07223,-1.577,0.222491,1.97265,930.813,0.997444
3972,-0.222751,0.966901,-1.79211,-0.187923,1.43374,1666.89,0.997706
3973,0.174175,0.817002,-1.18505,0.174683,1.56922,1066.91,0.997382
3974,0.334153,0.982202,-1.25438,0.336054,2.00351,1251.2,0.996741
3975,0.320092,0.994111,-1.37951,0.380931,1.896,828.311,0.998605
3976,0.174313,0.931723,-1.32663,0.225891,1.69566,1312.98,0.997468
3977,0.214035,0.866914,-1.23544,0.23288,1.5854,971.341,0.996833
3978,-0.160951,0.963392,-1.78049,-0.179025,1.44057,873.222,0.997306
3979,-0.218198,1.00396,-2.05479,-0.183833,1.52978,1073.07,0.997397
3980,-0.489794,0.911405,-2.05296,-0.501974,1.14918,1113.05,0.997841
3981,0.583387,0.923345,-1.04327,0.605724,2.06976,1544.78,0.997835
3982,-0.846606,0.820142,-2.1339,-0.830778,0.456971,840.01,0.997929
3983,-0.430025,0.896141,-1.91885,-0.433719,1.17036,1138.07,0.996849
3984,-0.278668,0.942666,-1.84013,-0.266449,1.36246,1666.89,0.996993
3985,0.181285,1.00581,-1.46076,0.196607,1.86837,1259.58,0.999266
3986,0.153777,1.06635,-1.67633,0.147667,1.92947,1352.96,0.996814
3987,-0.0211065,0.836894,-1.43899,-0.0107903,1.45997,1279.49,0.998315
3988,0.223404,0.915764,-1.17994,0.220682,1.78435,1631.75,0.99742
3989,-0.251327,1.06569,-1.95681,-0.287636,1.52656,1602.54,0.997887
3990,0.23153,0.986166,-1.45395,0.254521,1.79241,1315.19,0.997587
3991,0.0193082,0.908066,-1.50274,0.042427,1.45745,1416.29,0.997234
3992,-0.0228814,1.01384,-1.72817,-0.00656684,1.63325,838.84,1.00097
3993,0.246356,0.932595,-1.2011,0.225108,1.74933,1038.8,1.00105
3994,0.265658,0.961744,-1.28243,0.263477,1.79517,1666.89,0.997687
3995,-0.297622,0.955841,-1.84398,-0.302821,1.28484,797.526,1.00425
3996,-0.00149438,0.933639,-1.57614,-0.0127341,1.614,912.744,0.999025
3997,-0.215621,0.990711,-1.80148,-0.17291,1.31965,1508.85,0.996939
3998,0.205769,1.01284,-1.50041,0.224166,1.90565,1172.44,0.997063
3999,-0.190563,0.984595,-1.9125,-0.216821,1.44117,1441.08,0.997364
4000,0.351703,0.981094,-1.28531,0.368485,1.90521,1039.87,0.998948
4001,0.571768,0.899405,-0.94151,0.580856,2.09834,1215.1,0.997154
4002,-0.173457,0.911374,-1.65346,-0.173324,1.33409,1315.86,0.997298
4003,0.212366,1.01926,-1.42316,0.236735,1.85455,1332.14,0.999588
